province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,KITCHEN,SEPARATE,49725,41.76,1762
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,KITCHEN,SHARED,36222,30.42,920
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,KITCHEN,NONE,33118,27.82,907
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,BATH,SEPARATE,45010,37.8,1620
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,BATH,SHARED,36777,30.89,764
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,BATH,NONE,37278,31.31,1205
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,SEWER,29053,24.4,723
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,SEPTIC TANK,6506,5.46,163
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,OPEN DRAIN,25824,21.69,1065
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,PIT WITH SLAB,21637,18.17,640
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,OTHER,8074,6.78,198
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,UNDER CONSTRUCTION,3589,3.01,LATRINE,NONE,27971,23.49,800
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,KITCHEN,SEPARATE,49725,41.76,10309
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,KITCHEN,SHARED,36222,30.42,7183
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,KITCHEN,NONE,33118,27.82,9568
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,BATH,SEPARATE,45010,37.8,8509
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,BATH,SHARED,36777,30.89,7277
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,LESS THAN 5 YEARS,27060,22.73,BATH,NONE,37278,31.31,11274
