province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,KITCHEN,SEPARATE,61824,37.66,49725
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,KITCHEN,SHARED,43433,26.46,36222
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,KITCHEN,NONE,58916,35.89,33118
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,BATH,SEPARATE,52736,32.12,45010
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,BATH,SHARED,43471,26.48,36777
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,BATH,NONE,67966,41.4,37278
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,SEWER,33443,20.37,29053
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,SEPTIC TANK,7941,4.84,6506
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,OPEN DRAIN,31599,19.25,25824
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,PIT WITH SLAB,25500,15.53,21637
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,OTHER,13593,8.28,8074
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,LATRINE,NONE,52097,31.73,27971
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,KITCHEN,SEPARATE,61824,37.66,2811
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,KITCHEN,SHARED,43433,26.46,1571
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,KITCHEN,NONE,58916,35.89,862
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,BATH,SEPARATE,52736,32.12,2807
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,BATH,SHARED,43471,26.48,1865
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,BATH,NONE,67966,41.4,572
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,LATRINE,SEWER,33443,20.37,2365
