province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,1 PERSON,1,4402,2.68,1.23,125872,76.67,4.75,3820
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,2 PERSONS,1,23584,14.37,1.22,125872,76.67,4.75,20537
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,3 PERSONS,1,23213,14.14,1.27,125872,76.67,4.75,19361
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,4 PERSONS,1,24543,14.95,1.32,125872,76.67,4.75,19575
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,5 PERSONS,1,23775,14.48,1.37,125872,76.67,4.75,18072
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,6 PERSONS,1,21961,13.38,1.4,125872,76.67,4.75,16246
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,7 PERSONS,1,16838,10.26,1.42,125872,76.67,4.75,12217
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,8 PERSONS,1,11203,6.82,1.49,125872,76.67,4.75,7681
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,9 PERSONS,1,6797,4.14,1.56,125872,76.67,4.75,4317
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,7857,4.79,1.86,125872,76.67,4.75,4046
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,1 PERSON,2,4402,2.68,1.23,27323,16.64,5.8,404
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,2 PERSONS,2,23584,14.37,1.22,27323,16.64,5.8,2203
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,3 PERSONS,2,23213,14.14,1.27,27323,16.64,5.8,2830
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,4 PERSONS,2,24543,14.95,1.32,27323,16.64,5.8,3678
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,5 PERSONS,2,23775,14.48,1.37,27323,16.64,5.8,4207
