province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,089,TANDO ALLAHYAR DISTRICT,NA,NA,NA,YES,TANDO ALLAHYAR DISTRICT,NA,570428,294308,276048,72,30.86,41.59,19.49,18.06,38710,20012,7,23476,7207,2,4665,1172,0,351935,218493,383414,279403,25214,120225,206827,343050
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,NA,NA,YES,CHAMBER TALUKA,NA,174017,89467,84533,17,31.07,42.34,19.25,11.76,11526,6201,1,7217,1908,0,1439,262,0,109967,64050,115931,84552,7755,34867,62608,110338
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,NA,YES,CHAMBER STC,NA,174017,89467,84533,17,31.07,42.34,19.25,11.76,11526,6201,1,7217,1908,0,1439,262,0,109967,64050,115931,84552,7755,34867,62608,110338
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,YES,ADDL. CHAMBER TC,NA,23461,12086,11370,5,30.11,41.81,17.86,20,1602,754,0,906,267,0,181,23,0,16683,6778,16112,11864,1161,4916,9560,13471
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,CHACH,0000000,7738,3986,3748,4,38.18,49.54,26.39,25,620,341,0,346,169,0,80,13,0,4836,2902,5314,3877,364,2321,3147,4001
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,CHAN BIRAH,0000000,7661,3997,3664,0,19.83,28.95,10.06,0,302,95,0,214,28,0,24,4,0,5119,2542,5128,3756,383,1342,2950,4558
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. CHAMBER TC,NO,TARACHADI,0000000,8062,4103,3958,1,31.85,46.39,16.83,0,680,318,0,346,70,0,77,6,0,6728,1334,5670,4231,414,1253,3463,4912
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,YES,ADDL. DHALU TC,NA,10904,5640,5264,0,25.12,37.5,11.91,0,630,217,0,288,49,0,45,15,0,5600,5304,6888,5013,473,1448,3485,7692
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,NO,ARARO,0000000,4990,2564,2426,0,25.39,37.74,12.5,0,286,101,0,126,29,0,19,9,0,2540,2450,3171,2375,232,636,1644,3735
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBER STC,ADDL. DHALU TC,NO,JHOLE,0000000,3591,1902,1689,0,26,39.38,11.42,0,201,71,0,121,15,0,23,6,0,1870,1721,2231,1595,141,185,1112,2418
