province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TANDO ALLAHYAR MC,"100,000 - 199,999",85812,3.42,5.18,ALL SEXES,162826
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TANDO ALLAHYAR MC,"100,000 - 199,999",85812,3.42,5.18,MALE,84075
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TANDO ALLAHYAR MC,"100,000 - 199,999",85812,3.42,5.18,FEMALE,78710
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TANDO ALLAHYAR MC,"100,000 - 199,999",85812,3.42,5.18,TRANSGENDER,41
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,NASIRPUR TC,"25,000 - 49,999",9757,6.87,4.78,ALL SEXES,34561
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,NASIRPUR TC,"25,000 - 49,999",9757,6.87,4.78,MALE,17862
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,NASIRPUR TC,"25,000 - 49,999",9757,6.87,4.78,FEMALE,16696
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,NASIRPUR TC,"25,000 - 49,999",9757,6.87,4.78,TRANSGENDER,3
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,SANJAR CHANG TC,"10,000 - 24,999",NA,NA,5.1,ALL SEXES,18383
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,SANJAR CHANG TC,"10,000 - 24,999",NA,NA,5.1,MALE,9448
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,SANJAR CHANG TC,"10,000 - 24,999",NA,NA,5.1,FEMALE,8935
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,SANJAR CHANG TC,"10,000 - 24,999",NA,NA,5.1,TRANSGENDER,0
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,PYARO LUND TC,"10,000 - 24,999",NA,NA,4.87,ALL SEXES,17999
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,PYARO LUND TC,"10,000 - 24,999",NA,NA,4.87,MALE,9319
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,PYARO LUND TC,"10,000 - 24,999",NA,NA,4.87,FEMALE,8680
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,PYARO LUND TC,"10,000 - 24,999",NA,NA,4.87,TRANSGENDER,0
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBAR TC,"10,000 - 24,999",10687,2.72,4.85,ALL SEXES,17802
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBAR TC,"10,000 - 24,999",10687,2.72,4.85,MALE,9175
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBAR TC,"10,000 - 24,999",10687,2.72,4.85,FEMALE,8624
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,CHAMBAR TC,"10,000 - 24,999",10687,2.72,4.85,TRANSGENDER,3
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,SULTANABAD TC,"10,000 - 24,999",NA,NA,5.13,ALL SEXES,16528
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,SULTANABAD TC,"10,000 - 24,999",NA,NA,5.13,MALE,8510
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,SULTANABAD TC,"10,000 - 24,999",NA,NA,5.13,FEMALE,8016
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,SULTANABAD TC,"10,000 - 24,999",NA,NA,5.13,TRANSGENDER,2
