province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,WALL,BAKED BRICKS/BLOCKS/STONES,80740,49.18,72217
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,WALL,UNBAKED BRICKS/MUD,53313,32.47,30992
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,WALL,WOOD/BAMBOO,25468,15.51,13544
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,WALL,OTHERS,4652,2.83,2312
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,ROOF,RCC/RBC,13099,7.98,11252
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,ROOF,CEMENT/IRON SHEETS,3930,2.39,3216
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,ROOF,GARDER/T.IRON,62498,38.07,55851
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,ROOF,WOOD/BAMBOO,79755,48.58,46205
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,OWNED,119065,72.52,ROOF,OTHERS,4891,2.98,2541
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,WALL,BAKED BRICKS/BLOCKS/STONES,80740,49.18,4213
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,WALL,UNBAKED BRICKS/MUD,53313,32.47,504
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,WALL,WOOD/BAMBOO,25468,15.51,448
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,WALL,OTHERS,4652,2.83,79
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,ROOF,RCC/RBC,13099,7.98,1207
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,ROOF,CEMENT/IRON SHEETS,3930,2.39,266
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,ROOF,GARDER/T.IRON,62498,38.07,2722
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,ROOF,WOOD/BAMBOO,79755,48.58,970
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENTED,5244,3.19,ROOF,OTHERS,4891,2.98,79
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,WALL,BAKED BRICKS/BLOCKS/STONES,80740,49.18,4310
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,WALL,UNBAKED BRICKS/MUD,53313,32.47,21817
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,WALL,WOOD/BAMBOO,25468,15.51,11476
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,WALL,OTHERS,4652,2.83,2261
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,ROOF,RCC/RBC,13099,7.98,640
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,ROOF,CEMENT/IRON SHEETS,3930,2.39,448
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,ROOF,GARDER/T.IRON,62498,38.07,3925
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,ROOF,WOOD/BAMBOO,79755,48.58,32580
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,RENT FREE,39864,24.28,ROOF,OTHERS,4891,2.98,2271
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,WALL,BAKED BRICKS/BLOCKS/STONES,43927,39.15,40948
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,WALL,UNBAKED BRICKS/MUD,43229,38.53,23942
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,WALL,WOOD/BAMBOO,21005,18.72,10897
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,WALL,OTHERS,4029,3.59,1946
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,ROOF,RCC/RBC,2936,2.62,2568
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,ROOF,CEMENT/IRON SHEETS,2041,1.82,1687
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,ROOF,GARDER/T.IRON,37554,33.47,34585
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,ROOF,WOOD/BAMBOO,65328,58.23,36698
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,OWNED,77733,69.29,ROOF,OTHERS,4331,3.86,2195
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,WALL,BAKED BRICKS/BLOCKS/STONES,43927,39.15,244
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,WALL,UNBAKED BRICKS/MUD,43229,38.53,285
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,WALL,WOOD/BAMBOO,21005,18.72,334
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,WALL,OTHERS,4029,3.59,60
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,ROOF,RCC/RBC,2936,2.62,81
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,ROOF,CEMENT/IRON SHEETS,2041,1.82,30
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,ROOF,GARDER/T.IRON,37554,33.47,189
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,ROOF,WOOD/BAMBOO,65328,58.23,565
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,RENTED,923,0.82,ROOF,OTHERS,4331,3.86,58
