province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,ALL SEXES,838527,19795,126763,263025,383681,392746,154238,218294,398720,450005,387310,421815,37129,23251
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,MALE,432697,10326,64666,136260,201285,206806,80305,111822,203701,230286,197062,213851,18130,11244
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,FEMALE,405709,9469,62097,126765,182394,185906,73899,106427,194929,219613,190155,207855,18980,11992
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,TRANSGENDER,121,0,0,0,2,34,34,45,90,106,93,109,19,15
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,ALL SEXES,570428,13824,90325,187014,269569,267965,101007,143218,263703,297255,255995,279403,25214,15890
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,MALE,294308,7239,45981,97070,141953,141821,52719,73292,134244,151532,129454,140813,12269,7693
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,FEMALE,276048,6585,44344,89944,127614,126122,48266,69897,129406,145659,126486,138526,12933,8189
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,TRANSGENDER,72,0,0,0,2,22,22,29,53,64,55,64,12,8
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,ALL SEXES,268099,5971,36438,76011,114112,124781,53231,75076,135017,152750,131315,142412,11915,7361
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,MALE,138389,3087,18685,39190,59332,64985,27586,38530,69457,78754,67608,73038,5861,3551
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,FEMALE,129661,2884,17753,36821,54780,59784,25633,36530,65523,73954,63669,69329,6047,3803
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,TRANSGENDER,49,0,0,0,0,12,12,16,37,42,38,45,7,7
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,ALL SEXES,210202,4855,33140,69056,99238,99131,37545,53190,97232,109461,94156,103003,9522,6015
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,MALE,108090,2532,16879,35665,52027,52115,19439,27092,49331,55691,47627,51858,4582,2844
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,FEMALE,102092,2323,16261,33391,47211,47009,18099,26090,47884,53751,46512,51127,4939,3170
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,TRANSGENDER,20,0,0,0,0,7,7,8,17,19,17,18,1,1
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,ALL SEXES,174017,4072,28049,58086,82950,82017,30798,43665,79885,89820,77342,84552,7755,4929
