province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,ALL SEXES,838527,126763,19795,23194,26294,28819,28661,136262,29319,28403,26364,29426,22750,102246,26686,19235,21620,17357,17348,86294,18410,17416,15615,19110,15743,67944,17498,13753,13174,12175,11344,64056,13118,11739,13215,12570,13414,59419,12029,13016,11681,11962,10731,52309,9855,10189,12983,8928,10354,36747,7424,8089,7654,6858,6722,31951,5708,6362,7492,5977,6412,21788,4597,5276,4569,3956,3390,15619,2937,2896,3634,2802,3350,13878,2624,3123,2842,2603,2686,9827,2135,2119,2032,1726,1815,6271,1438,1508,1181,1121,1023,7153
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,MALE,432697,64666,10326,11806,13385,14635,14514,71594,15326,14868,13933,15482,11985,54907,14202,10316,11772,9366,9251,45331,10118,9306,8255,9664,7988,34974,9283,6896,6984,6185,5626,31517,6863,5861,6417,6080,6296,29486,6100,6442,5744,5883,5317,27136,5199,5226,6730,4607,5374,18661,3866,4069,3680,3532,3514,16596,2990,3358,3731,3135,3382,11981,2585,2854,2427,2223,1892,7718,1584,1495,1610,1367,1662,6886,1341,1536,1361,1295,1353,4871,1117,1072,935,844,903,3030,718,740,527,541,504,3343
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,FEMALE,405709,62097,9469,11388,12909,14184,14147,64668,13993,13535,12431,13944,10765,47339,12484,8919,9848,7991,8097,40941,8290,8106,7354,9441,7750,32958,8210,6856,6187,5988,5717,32528,6254,5877,6796,6487,7114,29922,5923,6574,5934,6078,5413,25162,4652,4961,6251,4318,4980,18079,3555,4019,3973,3326,3206,15339,2711,3002,3758,2840,3028,9803,2011,2422,2141,1732,1497,7893,1351,1399,2021,1434,1688,6988,1280,1586,1481,1308,1333,4947,1016,1046,1095,880,910,3239,718,768,654,580,519,3806
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,TRANSGENDER,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,4,6,5,5,12,5,1,3,2,1,11,1,1,2,3,4,11,6,0,3,1,1,11,4,2,2,3,0,7,3,1,1,0,2,16,7,2,3,2,2,4,1,0,1,1,1,8,2,2,3,1,0,4,3,1,0,0,0,9,2,1,2,2,2,2,2,0,0,0,0,4
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,ALL SEXES,570428,90325,13824,16508,18778,20486,20729,96689,20753,20567,18359,21336,15674,70269,19110,12955,15006,11489,11709,57025,12286,11479,9977,13072,10211,43982,11869,8737,8457,7800,7119,42211,8602,7504,8736,8389,8980,39785,7952,8760,7851,8041,7181,35366,6547,6872,9086,5857,7004,24209,4863,5350,5085,4555,4356,21125,3729,4190,5142,3894,4170,13963,2944,3394,3026,2487,2112,10265,1872,1817,2496,1822,2258,9324,1806,2066,1921,1718,1813,6719,1432,1478,1397,1143,1269,4269,977,1045,798,727,722,4902
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,MALE,294308,45981,7239,8386,9548,10372,10436,51089,10890,10869,9714,11330,8286,38013,10214,6972,8203,6280,6344,30123,6870,6225,5317,6562,5149,22596,6273,4378,4508,3925,3512,20573,4512,3725,4166,4031,4139,19592,4072,4256,3841,3890,3533,18251,3415,3471,4703,3031,3631,12217,2548,2669,2423,2345,2232,10892,1946,2207,2526,2038,2175,7725,1669,1834,1613,1408,1201,4987,998,920,1068,890,1111,4576,910,1018,896,853,899,3317,753,736,618,556,654,2055,480,507,354,348,366,2321
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,FEMALE,276048,44344,6585,8122,9230,10114,10293,45600,9863,9698,8645,10006,7388,32256,8896,5983,6803,5209,5365,26889,5414,5250,4658,6507,5060,21377,5593,4359,3946,3873,3606,21631,4089,3778,4570,4356,4838,20187,3878,4504,4008,4150,3647,17108,3131,3399,4381,2824,3373,11988,2313,2681,2661,2210,2123,10226,1780,1982,2614,1856,1994,6237,1274,1560,1413,1079,911,5272,872,896,1426,931,1147,4744,893,1047,1025,865,914,3397,678,742,778,586,613,2213,496,538,444,379,356,2579
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,TRANSGENDER,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,4,2,3,2,9,3,0,3,2,1,7,1,1,0,2,3,6,2,0,2,1,1,7,1,2,2,2,0,4,2,0,1,0,1,7,3,1,2,0,1,1,1,0,0,0,0,6,2,1,2,1,0,4,3,1,0,0,0,5,1,0,1,1,2,1,1,0,0,0,0,2
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,ALL SEXES,268099,36438,5971,6686,7516,8333,7932,39573,8566,7836,8005,8090,7076,31977,7576,6280,6614,5868,5639,29269,6124,5937,5638,6038,5532,23962,5629,5016,4717,4375,4225,21845,4516,4235,4479,4181,4434,19634,4077,4256,3830,3921,3550,16943,3308,3317,3897,3071,3350,12538,2561,2739,2569,2303,2366,10826,1979,2172,2350,2083,2242,7825,1653,1882,1543,1469,1278,5354,1065,1079,1138,980,1092,4554,818,1057,921,885,873,3108,703,641,635,583,546,2002,461,463,383,394,301,2251
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,MALE,138389,18685,3087,3420,3837,4263,4078,20505,4436,3999,4219,4152,3699,16894,3988,3344,3569,3086,2907,15208,3248,3081,2938,3102,2839,12378,3010,2518,2476,2260,2114,10944,2351,2136,2251,2049,2157,9894,2028,2186,1903,1993,1784,8885,1784,1755,2027,1576,1743,6444,1318,1400,1257,1187,1282,5704,1044,1151,1205,1097,1207,4256,916,1020,814,815,691,2731,586,575,542,477,551,2310,431,518,465,442,454,1554,364,336,317,288,249,975,238,233,173,193,138,1022
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,FEMALE,129661,17753,2884,3266,3679,4070,3854,19068,4130,3837,3786,3938,3377,15083,3588,2936,3045,2782,2732,14052,2876,2856,2696,2934,2690,11581,2617,2497,2241,2115,2111,10897,2165,2099,2226,2131,2276,9735,2045,2070,1926,1928,1766,8054,1521,1562,1870,1494,1607,6091,1242,1338,1312,1116,1083,5113,931,1020,1144,984,1034,3566,737,862,728,653,586,2621,479,503,595,503,541,2244,387,539,456,443,419,1550,338,304,317,294,297,1026,222,230,210,201,163,1227
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,TRANSGENDER,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,2,3,3,2,1,0,0,0,4,0,0,2,1,1,5,4,0,1,0,0,4,3,0,0,1,0,3,1,1,0,0,1,9,4,1,1,2,1,3,0,0,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,4,1,1,1,1,0,1,1,0,0,0,0,2
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,ALL SEXES,210202,33140,4855,6207,6922,7663,7493,35916,7797,7474,7118,7754,5773,25670,7129,4695,5487,4186,4173,21074,4512,4217,3744,4839,3762,16471,4421,3224,3193,2976,2657,15645,3104,2842,3114,3240,3345,14689,3001,3340,2720,2960,2668,12737,2317,2688,2976,2248,2508,8835,1877,1941,1795,1653,1569,7781,1332,1657,1721,1534,1537,4990,1113,1194,963,948,772,3732,682,710,854,691,795,3507,675,798,704,633,697,2535,532,618,488,437,460,1658,376,418,306,275,283,1822
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,MALE,108090,16879,2532,3083,3551,3899,3814,18786,4028,3900,3713,4083,3062,13890,3780,2500,3081,2302,2227,10959,2472,2220,1985,2393,1889,8480,2356,1585,1727,1532,1280,7653,1666,1400,1468,1561,1558,7243,1572,1621,1335,1446,1269,6495,1234,1308,1541,1116,1296,4492,1000,980,851,848,813,4009,692,871,856,778,812,2844,654,673,501,560,456,1778,351,330,387,340,370,1738,351,386,319,321,361,1218,277,300,213,200,228,767,185,194,121,122,145,859
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,FEMALE,102092,16261,2323,3124,3371,3764,3679,17130,3769,3574,3405,3671,2711,11780,3349,2195,2406,1884,1946,10112,2040,1997,1757,2446,1872,7987,2063,1639,1465,1444,1376,7991,1438,1442,1645,1679,1787,7444,1428,1719,1385,1513,1399,6240,1082,1380,1435,1131,1212,4341,876,961,943,805,756,3769,638,786,864,756,725,2145,458,521,462,388,316,1953,330,380,467,351,425,1769,324,412,385,312,336,1316,255,318,275,237,231,891,191,224,185,153,138,963
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,TRANSGENDER,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,4,2,0,1,0,1,1,0,0,1,0,0,2,1,0,0,1,0,2,1,0,0,1,0,2,1,0,1,0,0,3,2,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,ALL SEXES,174017,28049,4072,5336,5864,6449,6328,30037,6530,6289,5918,6525,4775,21182,5910,3870,4508,3437,3457,17229,3682,3458,3057,3952,3080,13569,3685,2653,2603,2434,2194,12867,2460,2371,2559,2721,2756,12096,2478,2740,2261,2433,2184,10428,1848,2294,2417,1819,2050,7266,1545,1597,1488,1358,1278,6430,1067,1421,1411,1282,1249,4052,902,964,797,757,632,3057,555,598,704,561,639,2826,545,633,566,508,574,2080,445,505,395,356,379,1374,308,342,254,225,245,1475
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,MALE,89467,14308,2110,2661,3026,3288,3223,15809,3402,3310,3095,3462,2540,11491,3154,2059,2555,1869,1854,8902,1988,1808,1615,1943,1548,6947,1946,1289,1408,1253,1051,6294,1331,1176,1196,1311,1280,5959,1317,1316,1091,1189,1046,5309,981,1098,1256,916,1058,3679,818,804,693,698,666,3287,554,729,691,650,663,2326,537,534,424,451,380,1439,285,271,307,281,295,1376,276,309,242,255,294,991,236,230,173,160,192,643,154,158,102,98,131,707
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,FEMALE,84533,13741,1962,2675,2838,3161,3105,14228,3128,2979,2823,3063,2235,9691,2756,1811,1953,1568,1603,8324,1694,1650,1440,2009,1531,6618,1737,1364,1194,1181,1142,6573,1129,1195,1363,1410,1476,6135,1160,1424,1170,1243,1138,5117,866,1196,1161,902,992,3586,727,793,794,660,612,3141,512,692,719,632,586,1725,364,430,373,306,252,1617,269,327,397,280,344,1450,269,324,324,253,280,1088,209,275,222,196,186,731,154,184,152,127,114,768
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,TRANSGENDER,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,4,2,0,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,2,1,0,0,1,0,1,0,0,1,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,ALL SEXES,36185,5091,783,871,1058,1214,1165,5879,1267,1185,1200,1229,998,4488,1219,825,979,749,716,3845,830,759,687,887,682,2902,736,571,590,542,463,2778,644,471,555,519,589,2593,523,600,459,527,484,2309,469,394,559,429,458,1569,332,344,307,295,291,1351,265,236,310,252,288,938,211,230,166,191,140,675,127,112,150,130,156,681,130,165,138,125,123,455,87,113,93,81,81,284,68,76,52,50,38,347
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,MALE,18623,2571,422,422,525,611,591,2977,626,590,618,621,522,2399,626,441,526,433,373,2057,484,412,370,450,341,1533,410,296,319,279,229,1359,335,224,272,250,278,1284,255,305,244,257,223,1186,253,210,285,200,238,813,182,176,158,150,147,722,138,142,165,128,149,518,117,139,77,109,76,339,66,59,80,59,75,362,75,77,77,66,67,227,41,70,40,40,36,124,31,36,19,24,14,152
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,FEMALE,17559,2520,361,449,533,603,574,2902,641,595,582,608,476,2089,593,384,453,316,343,1788,346,347,317,437,341,1369,326,275,271,263,234,1418,309,247,282,269,311,1309,268,295,215,270,261,1123,216,184,274,229,220,755,149,168,149,145,144,628,126,94,145,124,139,420,94,91,89,82,64,336,61,53,70,71,81,319,55,88,61,59,56,228,46,43,53,41,45,160,37,40,33,26,24,195
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,TRANSGENDER,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,ALL SEXES,241170,37605,5893,6762,7870,8588,8492,40283,8741,8594,7470,8951,6527,29433,7944,5383,6316,4782,5008,23931,5095,4895,4062,5565,4314,18544,5022,3697,3612,3216,2997,17995,3748,3199,3668,3477,3903,16972,3357,3709,3489,3389,3028,15264,2865,2817,4129,2412,3041,10427,1966,2369,2310,1905,1877,9110,1599,1717,2331,1623,1840,6163,1251,1534,1385,1080,913,4396,788,790,1079,768,971,3974,747,882,848,740,757,2958,624,633,626,505,570,1858,439,477,321,316,305,2257
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,MALE,124378,19145,3077,3426,4033,4376,4233,21350,4603,4581,4018,4712,3436,15737,4258,2853,3352,2614,2660,12675,2804,2670,2167,2847,2187,9508,2659,1865,1881,1626,1477,8686,1896,1596,1725,1665,1804,8399,1677,1834,1718,1658,1512,7936,1495,1469,2121,1287,1564,5282,1024,1185,1126,988,959,4755,848,905,1173,869,960,3327,689,808,725,611,494,2158,438,416,453,363,488,1953,374,429,398,378,374,1457,313,326,271,250,297,914,211,236,154,155,158,1096
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,FEMALE,116760,18460,2816,3336,3837,4212,4259,18933,4138,4013,3452,4239,3091,13696,3686,2530,2964,2168,2348,11255,2291,2225,1895,2718,2126,9034,2363,1832,1730,1589,1520,9306,1851,1603,1943,1811,2098,8571,1680,1875,1770,1731,1515,7324,1370,1346,2007,1124,1477,5142,940,1184,1184,917,917,4350,749,811,1157,754,879,2836,562,726,660,469,419,2234,349,373,625,404,483,2018,371,452,450,362,383,1498,310,307,354,254,273,944,228,241,167,161,147,1159
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,TRANSGENDER,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,3,1,0,0,1,1,2,0,0,1,0,1,4,0,2,1,1,0,3,2,0,0,0,1,5,2,1,1,0,1,0,0,0,0,0,0,4,1,1,1,1,0,3,2,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,2
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,ALL SEXES,223171,35090,5490,6332,7343,7986,7939,37365,8076,8015,6937,8274,6063,27135,7314,4982,5816,4417,4606,22134,4704,4499,3754,5189,3988,17026,4604,3411,3308,2959,2744,16583,3457,2967,3387,3242,3530,15759,3104,3448,3251,3135,2821,14073,2642,2624,3736,2241,2830,9679,1824,2203,2118,1787,1747,8366,1471,1594,2131,1487,1683,5700,1157,1430,1277,1000,836,4031,728,733,981,707,882,3690,690,837,784,689,690,2715,569,579,576,464,527,1727,407,443,304,288,285,2098
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,MALE,115059,17849,2885,3210,3745,4052,3957,19834,4272,4298,3726,4354,3184,14490,3920,2629,3070,2416,2455,11722,2598,2459,2004,2655,2006,8698,2441,1710,1707,1486,1354,8007,1748,1480,1600,1551,1628,7779,1547,1711,1594,1521,1406,7350,1383,1366,1945,1203,1453,4886,944,1099,1035,923,885,4377,784,838,1081,800,874,3067,628,749,678,564,448,1985,402,390,421,332,440,1805,338,407,365,351,344,1342,288,298,245,236,275,852,199,223,144,141,145,1016
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,FEMALE,108080,17241,2605,3122,3598,3934,3982,17531,3804,3717,3211,3920,2879,12645,3394,2353,2746,2001,2151,10411,2106,2040,1750,2534,1981,8326,2163,1701,1600,1472,1390,8573,1708,1487,1787,1690,1901,7978,1557,1737,1656,1614,1414,6719,1259,1256,1790,1037,1377,4790,878,1104,1083,864,861,3984,685,755,1049,687,808,2633,529,681,599,436,388,2042,325,342,559,374,442,1882,350,429,419,338,346,1370,280,281,330,227,252,875,208,220,160,147,140,1080
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,TRANSGENDER,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,3,1,0,0,1,1,2,0,0,1,0,1,4,0,2,1,1,0,3,2,0,0,0,1,5,2,1,1,0,1,0,0,0,0,0,0,4,1,1,1,1,0,3,2,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,2
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,URBAN,ALL SEXES,17999,2515,403,430,527,602,553,2918,665,579,533,677,464,2298,630,401,500,365,402,1797,391,396,308,376,326,1518,418,286,304,257,253,1412,291,232,281,235,373,1213,253,261,238,254,207,1191,223,193,393,171,211,748,142,166,192,118,130,744,128,123,200,136,157,463,94,104,108,80,77,365,60,57,98,61,89,284,57,45,64,51,67,243,55,54,50,41,43,131,32,34,17,28,20,159
