province_name,district_code,district_name,area_name,area_type,gender,count
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,BOTH SEXES,22978
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,MALE,10032
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,TOTAL,FEMALE,12946
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,BOTH SEXES,18578
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,MALE,8022
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,RURAL,FEMALE,10556
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,BOTH SEXES,4400
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,MALE,2010
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR DISTRICT,URBAN,FEMALE,2390
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,BOTH SEXES,5400
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,MALE,2171
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,TOTAL,FEMALE,3229
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,BOTH SEXES,2612
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,MALE,999
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,RURAL,FEMALE,1613
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,BOTH SEXES,2788
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,MALE,1172
SINDH,089,TANDO ALLAHYAR DISTRICT,CHAMBER TALUKA,URBAN,FEMALE,1616
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,BOTH SEXES,10828
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,MALE,4722
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,TOTAL,FEMALE,6106
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,BOTH SEXES,10759
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,MALE,4672
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,RURAL,FEMALE,6087
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,URBAN,BOTH SEXES,69
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,URBAN,MALE,50
SINDH,089,TANDO ALLAHYAR DISTRICT,JHANDO MARI TALUKA,URBAN,FEMALE,19
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TOTAL,BOTH SEXES,6750
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TOTAL,MALE,3139
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,TOTAL,FEMALE,3611
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,RURAL,BOTH SEXES,5207
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,RURAL,MALE,2351
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,RURAL,FEMALE,2856
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,URBAN,BOTH SEXES,1543
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,URBAN,MALE,788
SINDH,089,TANDO ALLAHYAR DISTRICT,TANDO ALLAHYAR TALUKA,URBAN,FEMALE,755
