province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,facility,source,total_by_facility,percent_by_facility,count
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,KITCHEN,SEPARATE,438946,70.37,272151
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,KITCHEN,SHARED,171892,27.56,111241
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,KITCHEN,NONE,12973,2.08,4784
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,BATH,SEPARATE,442156,70.88,274399
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,BATH,SHARED,172645,27.68,108961
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,BATH,NONE,9010,1.44,4816
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,SEWER,539122,86.42,330570
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,SEPTIC TANK,19190,3.08,12495
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,OPEN DRAIN,15749,2.52,10077
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,PIT WITH SLAB,38094,6.11,26869
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,OTHER,7752,1.24,5673
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,OWNED,388176,62.23,LATRINE,NONE,3904,0.63,2492
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENTED,205669,32.97,KITCHEN,SEPARATE,438946,70.37,146022
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,RENTED,205669,32.97,KITCHEN,SHARED,171892,27.56,53356
