province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,TOTAL,623811
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,01,17486
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,02,44503
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,03,63172
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,04,87006
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,05,95701
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,06,88735
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,07,67055
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,08,48057
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,09,32714
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,3825665,10 AND UP,79382
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,TOTAL,43282
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,01,1704
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,02,3306
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,03,4031
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,04,5236
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,05,5771
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,06,5574
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,07,4768
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,08,3598
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,09,2586
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,275998,10 AND UP,6708
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,TOTAL,580529
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,01,15782
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,02,41197
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,03,59141
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,04,81770
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,05,89930
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,06,83161
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,07,62287
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,08,44459
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,09,30128
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,3549667,10 AND UP,72674
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,TOTAL,128305
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,01,2998
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,02,8093
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,03,11673
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,04,16822
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,05,19228
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,06,18737
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,07,14493
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,08,10371
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,09,7345
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,820705,10 AND UP,18545
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,NA,NA,NA
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,TOTAL,128305
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,01,2998
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,02,8093
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,03,11673
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,04,16822
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,05,19228
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,06,18737
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,07,14493
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,08,10371
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,09,7345
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,820705,10 AND UP,18545
