province_name,district_code,district_name,area_name,area_type,gender,count
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,ALL SEXES,388176
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,MALE,345669
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,FEMALE,42490
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,TOTAL,TRANSGENDER,17
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,ALL SEXES,30081
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,MALE,28266
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,FEMALE,1815
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,RURAL,TRANSGENDER,0
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,ALL SEXES,358095
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,MALE,317403
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,FEMALE,40675
SINDH,095,KARACHI WEST DISTRICT,KARACHI WEST DISTRICT,URBAN,TRANSGENDER,17
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,ALL SEXES,80457
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,MALE,73962
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,FEMALE,6489
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,TOTAL,TRANSGENDER,6
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,ALL SEXES,0
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,MALE,0
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,FEMALE,0
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,RURAL,TRANSGENDER,0
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,ALL SEXES,80457
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,MALE,73962
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,FEMALE,6489
SINDH,095,KARACHI WEST DISTRICT,BALDIA SUB-DIVISION,URBAN,TRANSGENDER,6
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,TOTAL,ALL SEXES,36865
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,TOTAL,MALE,34930
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,TOTAL,FEMALE,1932
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,TOTAL,TRANSGENDER,3
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,RURAL,ALL SEXES,0
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,RURAL,MALE,0
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,RURAL,FEMALE,0
SINDH,095,KARACHI WEST DISTRICT,HARBOUR SUB-DIVISION,RURAL,TRANSGENDER,0
