province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,095,KARACHI WEST DISTRICT,NA,NA,NA,YES,KARACHI WEST DISTRICT,NA,282858,148703,134139,16,47.81,54.99,39.72,18.75,27840,17912,1,14342,8101,1,1801,1138,0,279971,2887,199407,147557,12507,60705,104130,25067
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,NA,NA,YES,MANGHOPIR SUB-DIVISION,NA,160904,84561,76340,3,48.72,56.31,40.19,0,16636,10256,0,7667,4364,0,953,663,0,158941,1963,111933,81505,6851,32383,56127,25067
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,NA,YES,MANGOPIR STC,NA,160904,84561,76340,3,48.72,56.31,40.19,0,16636,10256,0,7667,4364,0,953,663,0,158941,1963,111933,81505,6851,32383,56127,25067
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC I,YES,MANGOPIR TC I,NA,104497,54593,49902,2,50.49,58.74,41.37,0,10912,6784,0,5411,2957,0,717,504,0,103466,1031,72889,53354,4505,21226,37688,4059
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC I,NO,MANGHOPIR,0000000,104497,54593,49902,2,50.49,58.74,41.37,0,10912,6784,0,5411,2957,0,717,504,0,103466,1031,72889,53354,4505,21226,37688,4059
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC II,YES,MANGOPIR TC II,NA,56407,29968,26438,1,45.43,51.89,37.94,0,5724,3472,0,2256,1407,0,236,159,0,55475,932,39044,28151,2346,11157,18439,21008
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC II,NO,BUND MURAD KHAN,0000000,3130,1633,1497,0,38.62,48.27,27.97,0,216,89,0,75,52,0,12,6,0,3115,15,2092,1465,152,833,953,9354
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC II,NO,HALKANI,0000000,42410,22559,19850,1,48.84,55.37,41.27,0,4602,2835,0,1867,1183,0,198,141,0,42142,268,29628,21349,1777,7437,13941,7053
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC II,NO,HUB,-------,2306,1291,1015,0,40.97,48.07,31.58,0,269,127,0,97,44,0,6,1,0,2299,7,1545,1133,78,672,763,0
SINDH,095,KARACHI WEST DISTRICT,MANGHOPIR SUB-DIVISION,MANGOPIR STC,MANGOPIR TC II,NO,JAM CHAKRO,0000000,3427,1797,1630,0,28.46,34.68,21.29,0,239,141,0,98,51,0,5,6,0,2823,604,2263,1604,145,971,997,4601
