province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
PUNJAB,063,PAKPATTAN DISTRICT,NA,NA,NA,YES,PAKPATTAN DISTRICT,NA,1535236,781586,753517,133,49.3,59.93,38.37,24.81,187830,116975,14,64011,33285,6,11758,8428,4,1533341,1895,1094083,829849,101347,391828,658189,665740
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,NA,NA,YES,ARIF WALA TEHSIL,NA,742723,376782,365885,56,50.32,60.58,39.85,17.86,91984,59533,5,32417,18666,1,6217,5100,0,741290,1433,532547,406888,49426,189809,327445,292220
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,NA,YES,AHMAD YAR QH,NA,110011,55795,54210,6,39.65,52.16,26.95,16.67,11760,6034,1,3772,1621,0,649,380,0,109937,74,78734,60163,7668,29262,46323,55576
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,YES,ARAZI DALAWAR PC,NA,7745,3909,3836,0,30.76,44.92,16.62,0,686,242,0,192,40,0,31,7,0,7744,1,5556,4336,608,2464,3040,4353
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,ARAZI DALAWAR,0000587,4407,2225,2182,0,37.11,51.19,22.97,0,453,197,0,142,35,0,29,7,0,4407,0,3185,2501,364,1368,1850,1843
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,BAHLI KALAN,0000604,1436,730,706,0,26.7,42.31,10.78,0,123,24,0,14,1,0,2,0,0,1436,0,1030,779,104,421,525,769
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,BALARA HUSSAINKA,0000602,1902,954,948,0,18.79,31.82,6.17,0,110,21,0,36,4,0,0,0,0,1901,1,1341,1056,140,675,665,1741
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,YES,BALARA DALAWAR PC,NA,5998,3106,2892,0,20.42,34.39,5.54,0,361,54,0,55,10,0,7,0,0,5998,0,4099,3071,385,1726,1930,6263
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,NO,BALARA DALAWAR,0000603,5024,2605,2419,0,16.22,29.7,1.95,0,235,14,0,40,2,0,2,0,0,5024,0,3384,2552,319,1563,1549,6061
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,NO,WARNAL,0000586,974,501,473,0,40.28,56.3,22.81,0,126,40,0,15,8,0,5,0,0,974,0,715,519,66,163,381,202
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,YES,BALARA LAKHU KA PC,NA,4691,2341,2350,0,30.27,46.8,13.75,0,425,131,0,125,24,0,46,2,0,4691,0,3287,2552,342,465,1860,4623
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,NO,BALARA LAKHU KA,0000601,3605,1787,1818,0,30.93,46.82,15.28,0,313,111,0,97,22,0,25,2,0,3605,0,2506,1923,273,443,1414,3545
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,NO,HASU HUSSAIN KA,0000600,1086,554,532,0,28.17,46.75,8.66,0,112,20,0,28,2,0,21,0,0,1086,0,781,629,69,22,446,1078
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,YES,CHAK NO 025/K-B PC,NA,4586,2344,2242,0,35.25,51.16,18.96,0,436,165,0,110,14,0,25,7,0,4586,0,3245,2432,275,1261,1691,4079
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,NO,BALARA ARJAN KE,0000608,1422,737,685,0,27.98,45.45,9.85,0,133,22,0,36,4,0,6,1,0,1422,0,972,739,80,399,573,1506
