province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,063,PAKPATTAN DISTRICT,NA,NA,NA,YES,PAKPATTAN DISTRICT,288992,146524,142382,86,70.01,75.35,64.6,27.91,40670,32832,11,23830,20120,5,8402,8729,1,284983,4009,214612,164542,16840,79171,143786
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,NA,NA,YES,ARIF WALA TEHSIL,112306,56800,55455,51,70.13,74.16,66.11,13.73,15517,12947,4,9291,8254,2,3088,3495,0,110038,2268,83684,63833,6257,30321,55846
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,NA,YES,ARIF WALA MC,112306,56800,55455,51,70.13,74.16,66.11,13.73,15517,12947,4,9291,8254,2,3088,3495,0,110038,2268,83684,63833,6257,30321,55846
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,YES,CHARGE NO 08,64535,32714,31785,36,67.07,71.42,62.68,11.11,8519,6970,3,5167,4424,1,1776,1892,0,63116,1419,47684,36179,3533,16419,31641
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 01,8614,4363,4250,1,71.75,75.65,67.69,0,1122,853,0,949,847,0,402,415,0,8554,60,6496,4996,514,2406,4430
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 02,7374,3656,3716,2,73.95,77.4,70.6,0,1048,924,0,675,628,0,236,281,0,6161,1213,5501,4054,387,1934,3563
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 03,9769,5038,4717,14,60.86,66.79,54.69,14.29,1419,1054,2,590,486,0,115,118,0,9664,105,7115,5475,510,1923,4658
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 04,5139,2559,2580,0,75.87,82.68,69.26,0,695,628,0,508,413,0,227,212,0,5132,7,3870,2943,280,1229,2624
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 05,9214,4708,4505,1,73.66,78.16,69.07,0,1302,1112,0,881,677,0,225,243,0,9213,1,6842,5196,485,2513,4615
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 06,9217,4746,4462,9,45.63,50.76,40.17,11.11,1146,840,1,281,186,0,43,50,0,9217,0,6474,4870,438,2876,4100
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 07,5952,2987,2965,0,53.78,56.94,50.6,0,647,556,0,226,214,0,42,45,0,5921,31,4303,3197,274,1196,2650
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 08,9256,4657,4590,9,80.15,83.48,77.02,11.11,1140,1003,0,1057,973,1,486,528,0,9254,2,7083,5448,645,2342,5001
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,YES,CHARGE NO 09,47771,24086,23670,15,74.19,77.82,70.6,20,6998,5977,1,4124,3830,1,1312,1603,0,46922,849,36000,27654,2724,13902,24205
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 01,9435,4673,4761,1,82.95,86.27,79.8,0,1426,1311,0,1053,989,0,323,457,0,8660,775,7285,5620,557,2794,5286
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 02,4989,2444,2545,0,85.9,88.88,83.01,0,625,583,0,663,557,0,320,400,0,4972,17,3830,3081,335,1754,2828
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 03,7959,4040,3916,3,75.5,80.76,70.1,33.33,1199,990,0,705,602,0,187,195,0,7944,15,5975,4505,427,2135,3884
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 04,7612,3914,3697,1,60.76,64.59,56.75,0,1159,898,0,364,362,0,55,81,0,7578,34,5581,4236,413,2284,3429
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 05,6855,3367,3487,1,77.25,79.47,75.17,0,1005,944,0,673,674,0,248,300,0,6851,4,5311,4126,403,1867,3505
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 06,10921,5648,5264,9,66.99,71.39,62.5,22.22,1584,1251,1,666,646,1,179,170,0,10917,4,8018,6086,589,3068,5273
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,NA,NA,YES,PAKPATTAN TEHSIL,176686,89724,86927,35,69.93,76.11,63.64,48.57,25153,19885,7,14539,11866,3,5314,5234,1,174945,1741,130928,100709,10583,48850,87940
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,NA,YES,PAKPATTAN MC,176686,89724,86927,35,69.93,76.11,63.64,48.57,25153,19885,7,14539,11866,3,5314,5234,1,174945,1741,130928,100709,10583,48850,87940
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,YES,CHARGE NO 10,116220,59237,56965,18,68.81,75.32,62.11,33.33,16665,12828,4,9388,7498,1,3265,3143,0,115153,1067,85701,65510,6714,31903,57326
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 01,16457,8338,8118,1,70.6,77.04,64.08,0,2268,1832,0,1507,1191,0,590,557,0,16423,34,12333,9284,827,4287,8157
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 02,26776,13792,12977,7,66.89,73.59,59.86,28.57,3713,2919,1,2184,1517,1,764,651,0,26095,681,19703,15021,1441,7045,13195
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 03,17038,8603,8432,3,76.1,80.34,71.81,0,2442,1924,0,1772,1562,0,713,780,0,17018,20,12799,9911,1034,5190,9021
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 04,11665,5913,5752,0,76.36,82.31,70.26,0,1952,1501,0,1097,943,0,388,406,0,11481,184,8810,6805,700,3233,5938
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 05,9179,4713,4461,5,64.61,70.35,58.68,60,1277,1002,2,589,468,0,130,155,0,9079,100,6590,5050,536,2523,4423
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 06,16463,8424,8038,1,69.34,77.14,61.26,100,2531,1917,1,1239,982,0,413,334,0,16415,48,12122,9309,1006,4758,7950
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 07,9641,4820,4820,1,71.34,77,65.72,0,1466,1173,0,744,691,0,215,244,0,9641,0,7139,5454,596,2730,4987
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 10,NO,CIRCLE NO 08,9001,4634,4367,0,46.08,57.35,34.19,0,1016,560,0,256,144,0,52,16,0,9001,0,6205,4676,574,2137,3655
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 11,YES,CHARGE NO 11,60466,30487,29962,17,72.06,77.61,66.5,64.71,8488,7057,3,5151,4368,2,2049,2091,1,59792,674,45227,35199,3869,16947,30614
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,PAKPATTAN MC,CHARGE NO 11,NO,CIRCLE NO 01,7425,3693,3731,1,76.57,81.84,71.37,100,981,850,0,720,612,0,381,383,0,7118,307,5646,4375,463,2097,3833
