province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,063,PAKPATTAN DISTRICT,NA,NA,NA,YES,PAKPATTAN DISTRICT,48468,42135,5013,1320,43950,47507,28636,29627,46876,47553,5.89
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,NA,NA,YES,ARIF WALA TEHSIL,18447,16296,1692,459,15749,18175,9961,10983,18008,18248,5.97
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,NA,YES,ARIF WALA MC,18447,16296,1692,459,15749,18175,9961,10983,18008,18248,5.97
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,YES,CHARGE NO 08,10696,9543,851,302,9472,10477,4943,6013,10401,10520,5.94
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 01,1393,1188,144,61,1141,1334,746,1015,1322,1349,6.08
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 02,1175,1014,151,10,1094,1161,720,694,1153,1156,5.9
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 03,1609,1323,200,86,1461,1576,431,522,1568,1588,6.04
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 04,843,797,37,9,732,836,418,619,829,831,6.07
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 05,1558,1432,97,29,1100,1527,822,1089,1523,1531,5.9
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 06,1596,1447,108,41,1529,1577,273,364,1553,1587,5.76
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 07,1047,966,67,14,981,1025,297,319,1018,1023,5.65
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 08,NO,CIRCLE NO 08,1475,1376,47,52,1434,1441,1236,1391,1435,1455,6.12
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,YES,CHARGE NO 09,7751,6753,841,157,6277,7698,5018,4970,7607,7728,6
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 01,1527,1385,99,43,1414,1518,1364,1376,1483,1524,5.62
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,ARIF WALA MC,CHARGE NO 09,NO,CIRCLE NO 02,843,812,21,10,624,839,751,818,838,842,5.92
