province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,063,PAKPATTAN DISTRICT,NA,NA,NA,YES,PAKPATTAN DISTRICT,NA,255809,189501,40098,26210,217117,238198,6163,88240,207572,199454,5.97
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,NA,NA,YES,ARIF WALA TEHSIL,NA,125639,96854,17855,10930,103326,117910,3989,45283,105461,100515,5.89
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,NA,YES,AHMAD YAR QH,NA,18394,13153,3344,1897,15171,16472,206,6269,13941,12733,5.96
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,YES,ARAZI DALAWAR PC,NA,1358,984,242,132,1187,1193,9,249,804,817,5.7
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,ARAZI DALAWAR,0000587,801,582,107,112,695,709,8,196,561,553,5.5
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,BAHLI KALAN,0000604,254,178,72,4,220,230,0,14,127,147,5.65
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,ARAZI DALAWAR PC,NO,BALARA HUSSAINKA,0000602,303,224,63,16,272,254,1,39,116,117,6.26
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,YES,BALARA DALAWAR PC,NA,977,617,237,123,796,762,1,295,438,231,6.14
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,NO,BALARA DALAWAR,0000603,823,501,210,112,662,618,0,267,321,108,6.1
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA DALAWAR PC,NO,WARNAL,0000586,154,116,27,11,134,144,1,28,117,123,6.32
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,YES,BALARA LAKHU KA PC,NA,764,558,143,63,651,646,5,215,410,431,6.14
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,NO,BALARA LAKHU KA,0000601,631,523,84,24,534,548,5,171,315,318,5.71
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,BALARA LAKHU KA PC,NO,HASU HUSSAIN KA,0000600,133,35,59,39,117,98,0,44,95,113,8.17
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,YES,CHAK NO 025/K-B PC,NA,791,568,134,89,576,588,15,132,475,458,5.8
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,NO,BALARA ARJAN KE,0000608,218,175,29,14,125,112,8,47,81,75,6.52
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,NO,BASTI KALU WALI,0000613,79,30,36,13,75,74,0,17,68,68,5.27
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,NO,CHAK NO 025/K-B,0000575,306,229,44,33,263,289,1,38,253,273,5.37
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 025/K-B PC,NO,MADHU FEROZEKE,0000615,188,134,25,29,113,113,6,30,73,42,5.87
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,YES,CHAK NO 026/K-B PC,NA,1172,485,448,239,892,927,4,273,880,740,5.39
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,NO,ARAZI LAKHWERA,0000619,171,30,137,4,150,142,0,22,117,160,5.29
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,NO,CHAK NO 026/K-B,0000574,500,283,119,98,344,376,1,168,354,225,5.24
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,NO,CHAK NO 028/K-B,0000577,329,111,157,61,271,270,0,49,268,259,5.95
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,NO,GHEGHRIA,0000573,118,49,35,34,96,106,0,19,105,83,5.07
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 026/K-B PC,NO,JAMUNBODLA,0000572,54,12,0,42,31,33,3,15,36,13,4.44
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 029/K-B PC,YES,CHAK NO 029/K-B PC,NA,1399,813,383,203,1093,1206,0,182,886,729,5.5
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 029/K-B PC,NO,ARJAN KE,0000609,230,201,22,7,192,221,0,13,134,37,5.57
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 029/K-B PC,NO,CHAK NO 029/K-B,0000578,530,164,303,63,437,466,0,40,319,363,5.6
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,AHMAD YAR QH,CHAK NO 029/K-B PC,NO,CHAK NO 030/K-B,0000579,216,156,21,39,179,210,0,64,154,155,5.69
