province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,1,2299,0.89,86149,33.21,757
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,1,48693,18.77,86149,33.21,16791
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,1,84962,32.76,86149,33.21,28559
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,1,120663,46.52,86149,33.21,39266
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,1,2763,1.07,86149,33.21,776
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,2,2299,0.89,91724,35.36,802
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,2,48693,18.77,91724,35.36,17522
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,2,84962,32.76,91724,35.36,30978
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,2,120663,46.52,91724,35.36,41535
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,2,2763,1.07,91724,35.36,887
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,3,2299,0.89,43966,16.95,372
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,3,48693,18.77,43966,16.95,7876
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,3,84962,32.76,43966,16.95,14026
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,3,120663,46.52,43966,16.95,21177
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,3,2763,1.07,43966,16.95,515
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,4,2299,0.89,20575,7.93,191
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,4,48693,18.77,20575,7.93,3587
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,4,84962,32.76,20575,7.93,6435
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,4,120663,46.52,20575,7.93,10084
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,4,2763,1.07,20575,7.93,278
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,5,2299,0.89,8458,3.26,76
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,5,48693,18.77,8458,3.26,1421
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,5,84962,32.76,8458,3.26,2529
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,5,120663,46.52,8458,3.26,4299
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,5,2763,1.07,8458,3.26,133
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,6,2299,0.89,4201,1.62,49
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,6,48693,18.77,4201,1.62,728
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,6,84962,32.76,4201,1.62,1192
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,6,120663,46.52,4201,1.62,2148
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,6,2763,1.07,4201,1.62,84
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,7,2299,0.89,1963,0.76,23
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,7,48693,18.77,1963,0.76,366
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,7,84962,32.76,1963,0.76,576
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,7,120663,46.52,1963,0.76,963
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,7,2763,1.07,1963,0.76,35
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,8,2299,0.89,1059,0.41,10
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,8,48693,18.77,1059,0.41,194
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,8,84962,32.76,1059,0.41,305
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,8,120663,46.52,1059,0.41,530
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,8,2763,1.07,1059,0.41,20
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,2299,0.89,1285,0.5,19
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,48693,18.77,1285,0.5,208
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,84962,32.76,1285,0.5,362
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,120663,46.52,1285,0.5,661
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,2763,1.07,1285,0.5,35
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,1,1936,0.87,76176,34.36,652
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,1,42777,19.29,76176,34.36,15351
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,1,76214,34.37,76176,34.36,26304
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,1,98988,44.64,76176,34.36,33316
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,1,1810,0.82,76176,34.36,553
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,2,1936,0.87,79887,36.03,689
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,2,42777,19.29,79887,36.03,15607
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,2,76214,34.37,79887,36.03,28140
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,2,98988,44.64,79887,36.03,34822
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,2,1810,0.82,79887,36.03,629
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,3,1936,0.87,36293,16.37,304
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,3,42777,19.29,36293,16.37,6608
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,3,76214,34.37,36293,16.37,12190
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,3,98988,44.64,36293,16.37,16878
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,3,1810,0.82,36293,16.37,313
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,4,1936,0.87,16450,7.42,155
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,4,42777,19.29,16450,7.42,2962
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,4,76214,34.37,16450,7.42,5500
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,4,98988,44.64,16450,7.42,7678
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,4,1810,0.82,16450,7.42,155
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,5,1936,0.87,6599,2.98,58
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,5,42777,19.29,6599,2.98,1137
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,5,76214,34.37,6599,2.98,2115
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,5,98988,44.64,6599,2.98,3218
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,5,1810,0.82,6599,2.98,71
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,6,1936,0.87,3143,1.42,38
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,6,42777,19.29,3143,1.42,554
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,6,76214,34.37,3143,1.42,959
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,11-50 YEARS,6,98988,44.64,3143,1.42,1549
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,OVER 50 YEARS,6,1810,0.82,3143,1.42,43
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,UNDER CONSTRUCTION,7,1936,0.87,1459,0.66,17
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,LESS THAN 5 YEARS,7,42777,19.29,1459,0.66,266
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,5-10 YEARS,7,76214,34.37,1459,0.66,463
