province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,572,ALL SEXES,1535236
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,572,MALE,781586
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,572,FEMALE,753517
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,572,TRANSGENDER,133
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"5,000 AND ABOVE",61,ALL SEXES,495006
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"5,000 AND ABOVE",61,MALE,251560
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"5,000 AND ABOVE",61,FEMALE,243391
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"5,000 AND ABOVE",61,TRANSGENDER,55
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"2,000 - 4,999",237,ALL SEXES,770719
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"2,000 - 4,999",237,MALE,392287
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"2,000 - 4,999",237,FEMALE,378368
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"2,000 - 4,999",237,TRANSGENDER,64
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"1,000 - 1,999",131,ALL SEXES,194096
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"1,000 - 1,999",131,MALE,99045
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"1,000 - 1,999",131,FEMALE,95040
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,"1,000 - 1,999",131,TRANSGENDER,11
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,500 - 999,76,ALL SEXES,57664
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,500 - 999,76,MALE,29501
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,500 - 999,76,FEMALE,28160
