province_name,district_code,district_name,area_name,area_type,total_population,household_size,count
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,TOTAL,304277
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,01,7376
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,02,21276
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,03,28846
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,04,39285
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,05,48080
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,06,48271
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,07,38061
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,08,26309
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,09,16797
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,TOTAL,1813594,10 AND UP,29976
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,TOTAL,255809
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,01,5988
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,02,18186
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,03,24349
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,04,32693
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,05,39683
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,06,40167
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,07,32366
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,08,22556
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,09,14472
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,RURAL,1528145,10 AND UP,25349
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,TOTAL,48468
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,01,1388
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,02,3090
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,03,4497
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,04,6592
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,05,8397
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,06,8104
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,07,5695
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,08,3753
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,09,2325
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN DISTRICT,URBAN,285449,10 AND UP,4627
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,TOTAL,144086
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,01,3455
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,02,10458
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,03,14063
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,04,18857
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,05,23078
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,06,22959
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,07,17849
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,08,12106
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,09,7657
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,TOTAL,849842,10 AND UP,13604
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,TOTAL,125639
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,01,2960
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,02,9340
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,03,12369
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,04,16404
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,05,19922
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,06,19847
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,07,15662
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,08,10657
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,09,6768
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,RURAL,739732,10 AND UP,11710
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,TOTAL,18447
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,01,495
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,02,1118
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,03,1694
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,04,2453
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,05,3156
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,06,3112
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,07,2187
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,08,1449
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,09,889
PUNJAB,063,PAKPATTAN DISTRICT,ARIF WALA TEHSIL,URBAN,110110,10 AND UP,1894
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,TOTAL,160191
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,01,3921
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,02,10818
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,03,14783
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,04,20428
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,05,25002
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,06,25312
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,07,20212
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,08,14203
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,09,9140
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,TOTAL,963752,10 AND UP,16372
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,TOTAL,130170
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,01,3028
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,02,8846
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,03,11980
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,04,16289
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,05,19761
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,06,20320
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,07,16704
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,08,11899
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,09,7704
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,RURAL,788413,10 AND UP,13639
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,TOTAL,30021
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,01,893
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,02,1972
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,03,2803
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,04,4139
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,05,5241
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,06,4992
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,07,3508
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,08,2304
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,09,1436
PUNJAB,063,PAKPATTAN DISTRICT,PAKPATTAN TEHSIL,URBAN,175339,10 AND UP,2733
