province_name,district_code,district_name,area_name,locality_name,locality_bucket,pop_98,avg_annual_growth_98_17,avg_hh_size,gender,total_population
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,JHANG MC,"200,000 - 499,999",293366,1.83,6.18,ALL SEXES,414309
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,JHANG MC,"200,000 - 499,999",293366,1.83,6.18,MALE,211436
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,JHANG MC,"200,000 - 499,999",293366,1.83,6.18,FEMALE,202797
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,JHANG MC,"200,000 - 499,999",293366,1.83,6.18,TRANSGENDER,76
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT MC,"25,000 - 49,999",27276,2.42,6.2,ALL SEXES,43019
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT MC,"25,000 - 49,999",27276,2.42,6.2,MALE,21297
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT MC,"25,000 - 49,999",27276,2.42,6.2,FEMALE,21716
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT MC,"25,000 - 49,999",27276,2.42,6.2,TRANSGENDER,6
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,GARH MAHARAJA MC,"25,000 - 49,999",25094,1.97,6.66,ALL SEXES,36407
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,GARH MAHARAJA MC,"25,000 - 49,999",25094,1.97,6.66,MALE,18572
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,GARH MAHARAJA MC,"25,000 - 49,999",25094,1.97,6.66,FEMALE,17832
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,GARH MAHARAJA MC,"25,000 - 49,999",25094,1.97,6.66,TRANSGENDER,3
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,AHMADPUR SIAL MC,"25,000 - 49,999",21254,2.04,6.36,ALL SEXES,31227
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,AHMADPUR SIAL MC,"25,000 - 49,999",21254,2.04,6.36,MALE,15494
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,AHMADPUR SIAL MC,"25,000 - 49,999",21254,2.04,6.36,FEMALE,15729
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,AHMADPUR SIAL MC,"25,000 - 49,999",21254,2.04,6.36,TRANSGENDER,4
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT CANTONMENT,"25,000 - 49,999",25510,0.99,5.41,ALL SEXES,30784
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT CANTONMENT,"25,000 - 49,999",25510,0.99,5.41,MALE,15890
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT CANTONMENT,"25,000 - 49,999",25510,0.99,5.41,FEMALE,14890
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,SHORKOT CANTONMENT,"25,000 - 49,999",25510,0.99,5.41,TRANSGENDER,4
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI MC,"25,000 - 49,999",NA,NA,6.27,ALL SEXES,27554
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI MC,"25,000 - 49,999",NA,NA,6.27,MALE,14039
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI MC,"25,000 - 49,999",NA,NA,6.27,FEMALE,13513
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI MC,"25,000 - 49,999",NA,NA,6.27,TRANSGENDER,2
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,BAGH TC,"10,000 - 24,999",11307,1.54,6.5,ALL SEXES,15132
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,BAGH TC,"10,000 - 24,999",11307,1.54,6.5,MALE,7716
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,BAGH TC,"10,000 - 24,999",11307,1.54,6.5,FEMALE,7412
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,BAGH TC,"10,000 - 24,999",11307,1.54,6.5,TRANSGENDER,4
