province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
PUNJAB,059,JHANG DISTRICT,NA,NA,NA,YES,JHANG DISTRICT,NA,331999,243602,45813,42584,311472,277785,7867,172791,181738,188811,6.39
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,NA,NA,YES,18-HAZARI TEHSIL,NA,43288,32534,5139,5615,41769,38012,315,25980,25852,26092,6.12
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,NA,YES,18-HAZARI QH,NA,8673,6743,1179,751,8387,7627,61,4327,4792,4963,6.03
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,18-HAZARI PC,YES,18-HAZARI PC,NA,297,16,174,107,293,162,3,72,43,49,5.41
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,18-HAZARI PC,NO,BASTI SANGA,0000343,146,0,132,14,145,58,2,32,4,8,5.37
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,18-HAZARI PC,NO,KAMRAH,0000334,124,5,33,86,123,104,1,29,25,24,5.61
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,18-HAZARI PC,NO,LASHKARI,0000341,3,0,1,2,1,0,0,0,0,0,7.33
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,18-HAZARI PC,NO,LATIF SHAH,0000335,24,11,8,5,24,0,0,11,14,17,4.42
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,BARHARI PC,YES,BARHARI PC,NA,897,736,47,114,855,753,2,579,599,524,6.08
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,BARHARI PC,NO,BARHARI,0000174,441,371,16,54,412,418,0,334,360,295,6.11
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,BARHARI PC,NO,CHAK NO. 011/3,0000173,456,365,31,60,443,335,2,245,239,229,6.06
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DAL PC,YES,DAL PC,NA,712,647,22,43,703,690,2,328,540,546,6.65
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DAL PC,NO,DAL,0000209,712,647,22,43,703,690,2,328,540,546,6.65
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DHABBI PC,YES,DHABBI PC,NA,326,133,161,32,325,245,4,117,66,89,5.9
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DHABBI PC,NO,DHABBI,0000331,188,76,100,12,187,163,1,49,30,57,6.24
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DHABBI PC,NO,LUHRKA,0000329,89,37,34,18,89,74,2,63,34,26,5.04
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,DHABBI PC,NO,SARWANI PATOANA,0000330,49,20,27,2,49,8,1,5,2,6,6.12
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,KOT NAULAN PC,YES,KOT NAULAN PC,NA,936,749,49,138,925,849,9,311,391,429,5.49
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,KOT NAULAN PC,NO,FATEH SHAH,0000215,157,90,19,48,148,139,9,74,70,94,5.86
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,KOT NAULAN PC,NO,KOT NAULAN,0000210,754,642,30,82,752,697,0,237,321,334,5.43
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,KOT NAULAN PC,NO,SHAH MAHMUD,0000216,25,17,0,8,25,13,0,0,0,1,5.04
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,MALKANA PC,YES,MALKANA PC,NA,442,377,26,39,350,382,1,242,180,182,6.08
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,MALKANA PC,NO,BINDA MALKANA,0000340,57,32,0,25,47,21,0,25,18,18,7
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,MALKANA PC,NO,JAMALI KALAN,0000205,385,345,26,14,303,361,1,217,162,164,5.94
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,RASHIDPUR PC,YES,RASHIDPUR PC,NA,2375,1972,257,146,2317,2119,21,1315,1275,1338,6.04
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,RASHIDPUR PC,NO,BINDA RASHIDPUR,0000339,329,245,52,32,321,257,1,243,99,87,6.21
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,RASHIDPUR PC,NO,RASHIDPUR,0000338,2046,1727,205,114,1996,1862,20,1072,1176,1251,6.02
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,18-HAZARI QH,UMRANA JANUBI PC,YES,UMRANA JANUBI PC,NA,296,73,178,45,263,145,2,130,42,48,5.73
