province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,WALL,BAKED BRICKS/BLOCKS/STONES,346612,81.2,315739
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,WALL,UNBAKED BRICKS/MUD,69632,16.31,57898
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,WALL,WOOD/BAMBOO,2680,0.63,1954
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,WALL,OTHERS,7921,1.86,6485
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,ROOF,RCC/RBC,20115,4.71,15620
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,ROOF,CEMENT/IRON SHEETS,5338,1.25,4669
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,ROOF,GARDER/T.IRON,335329,78.56,309343
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,ROOF,WOOD/BAMBOO,58245,13.65,46317
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,382076,89.51,ROOF,OTHERS,7818,1.83,6127
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,WALL,BAKED BRICKS/BLOCKS/STONES,346612,81.2,15083
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,WALL,UNBAKED BRICKS/MUD,69632,16.31,819
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,WALL,WOOD/BAMBOO,2680,0.63,117
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,WALL,OTHERS,7921,1.86,235
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,ROOF,RCC/RBC,20115,4.71,3619
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,ROOF,CEMENT/IRON SHEETS,5338,1.25,335
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,ROOF,GARDER/T.IRON,335329,78.56,9957
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,ROOF,WOOD/BAMBOO,58245,13.65,2082
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,16254,3.81,ROOF,OTHERS,7818,1.83,261
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,WALL,BAKED BRICKS/BLOCKS/STONES,346612,81.2,15790
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,WALL,UNBAKED BRICKS/MUD,69632,16.31,10915
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,WALL,WOOD/BAMBOO,2680,0.63,609
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,WALL,OTHERS,7921,1.86,1201
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,ROOF,RCC/RBC,20115,4.71,876
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,ROOF,CEMENT/IRON SHEETS,5338,1.25,334
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,ROOF,GARDER/T.IRON,335329,78.56,16029
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,ROOF,WOOD/BAMBOO,58245,13.65,9846
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,28515,6.68,ROOF,OTHERS,7818,1.83,1430
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,WALL,BAKED BRICKS/BLOCKS/STONES,256465,77.25,240780
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,WALL,UNBAKED BRICKS/MUD,66587,20.06,55483
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,WALL,WOOD/BAMBOO,2330,0.7,1718
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,WALL,OTHERS,6617,1.99,5484
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,ROOF,RCC/RBC,4974,1.5,4362
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,ROOF,CEMENT/IRON SHEETS,3939,1.19,3661
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,ROOF,GARDER/T.IRON,270182,81.38,253541
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,ROOF,WOOD/BAMBOO,46305,13.95,36710
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,OWNED,303465,91.41,ROOF,OTHERS,6599,1.99,5191
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,WALL,BAKED BRICKS/BLOCKS/STONES,256465,77.25,3371
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,WALL,UNBAKED BRICKS/MUD,66587,20.06,597
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,WALL,WOOD/BAMBOO,2330,0.7,84
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,WALL,OTHERS,6617,1.99,93
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,ROOF,RCC/RBC,4974,1.5,282
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,ROOF,CEMENT/IRON SHEETS,3939,1.19,61
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,ROOF,GARDER/T.IRON,270182,81.38,3021
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,ROOF,WOOD/BAMBOO,46305,13.95,677
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENTED,4145,1.25,ROOF,OTHERS,6599,1.99,104
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,WALL,BAKED BRICKS/BLOCKS/STONES,256465,77.25,12314
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,WALL,UNBAKED BRICKS/MUD,66587,20.06,10507
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,WALL,WOOD/BAMBOO,2330,0.7,528
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,WALL,OTHERS,6617,1.99,1040
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,ROOF,RCC/RBC,4974,1.5,330
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,ROOF,CEMENT/IRON SHEETS,3939,1.19,217
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,ROOF,GARDER/T.IRON,270182,81.38,13620
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,ROOF,WOOD/BAMBOO,46305,13.95,8918
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,RENT FREE,24389,7.35,ROOF,OTHERS,6599,1.99,1304
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,WALL,BAKED BRICKS/BLOCKS/STONES,90147,95.05,74959
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,WALL,UNBAKED BRICKS/MUD,3045,3.21,2415
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,WALL,WOOD/BAMBOO,350,0.37,236
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,WALL,OTHERS,1304,1.37,1001
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,ROOF,RCC/RBC,15141,15.96,11258
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,ROOF,CEMENT/IRON SHEETS,1399,1.48,1008
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,ROOF,GARDER/T.IRON,65147,68.69,55802
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,ROOF,WOOD/BAMBOO,11940,12.59,9607
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,OWNED,78611,82.88,ROOF,OTHERS,1219,1.29,936
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,WALL,BAKED BRICKS/BLOCKS/STONES,90147,95.05,11712
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,WALL,UNBAKED BRICKS/MUD,3045,3.21,222
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,WALL,WOOD/BAMBOO,350,0.37,33
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,WALL,OTHERS,1304,1.37,142
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,ROOF,RCC/RBC,15141,15.96,3337
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,ROOF,CEMENT/IRON SHEETS,1399,1.48,274
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,ROOF,GARDER/T.IRON,65147,68.69,6936
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,ROOF,WOOD/BAMBOO,11940,12.59,1405
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENTED,12109,12.77,ROOF,OTHERS,1219,1.29,157
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,WALL,BAKED BRICKS/BLOCKS/STONES,90147,95.05,3476
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,WALL,UNBAKED BRICKS/MUD,3045,3.21,408
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,WALL,WOOD/BAMBOO,350,0.37,81
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,WALL,OTHERS,1304,1.37,161
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,ROOF,RCC/RBC,15141,15.96,546
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,ROOF,CEMENT/IRON SHEETS,1399,1.48,117
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,ROOF,GARDER/T.IRON,65147,68.69,2409
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,ROOF,WOOD/BAMBOO,11940,12.59,928
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,RENT FREE,4126,4.35,ROOF,OTHERS,1219,1.29,126
