province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,1,382076,89.51,106961,25.06,91613
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,1,16254,3.81,106961,25.06,4042
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,1,28515,6.68,106961,25.06,11306
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,2,382076,89.51,150287,35.21,132766
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,2,16254,3.81,150287,35.21,7046
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,2,28515,6.68,150287,35.21,10475
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,3,382076,89.51,83917,19.66,76604
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,3,16254,3.81,83917,19.66,3295
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,3,28515,6.68,83917,19.66,4018
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,4,382076,89.51,45126,10.57,42410
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,4,16254,3.81,45126,10.57,1159
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,4,28515,6.68,45126,10.57,1557
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,5,382076,89.51,19722,4.62,18772
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,5,16254,3.81,19722,4.62,391
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,5,28515,6.68,19722,4.62,559
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,6,382076,89.51,10110,2.37,9703
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,6,16254,3.81,10110,2.37,162
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,6,28515,6.68,10110,2.37,245
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OWNED,7,382076,89.51,4862,1.14,4597
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENTED,7,16254,3.81,4862,1.14,88
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,RENT FREE,7,28515,6.68,4862,1.14,177
