province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,KITCHEN,SEPARATE,168334,44.06,1589
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,KITCHEN,SHARED,49323,12.91,438
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,KITCHEN,NONE,164419,43.03,1475
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,BATH,SEPARATE,184624,48.32,1760
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,BATH,SHARED,61015,15.97,526
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,BATH,NONE,136437,35.71,1216
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,SEWER,39151,10.25,468
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,SEPTIC TANK,24799,6.49,265
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,OPEN DRAIN,101460,26.55,877
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,PIT WITH SLAB,86885,22.74,688
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,OTHER,5679,1.49,70
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,UNDER CONSTRUCTION,3502,0.92,LATRINE,NONE,124102,32.48,1134
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,KITCHEN,SEPARATE,168334,44.06,23494
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,KITCHEN,SHARED,49323,12.91,6062
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,KITCHEN,NONE,164419,43.03,30661
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,BATH,SEPARATE,184624,48.32,25523
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,BATH,SHARED,61015,15.97,7830
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,BATH,NONE,136437,35.71,26864
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,SEWER,39151,10.25,4873
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,SEPTIC TANK,24799,6.49,3868
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,OPEN DRAIN,101460,26.55,13936
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,PIT WITH SLAB,86885,22.74,12566
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,OTHER,5679,1.49,881
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,LESS THAN 5 YEARS,60217,15.76,LATRINE,NONE,124102,32.48,24093
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,KITCHEN,SEPARATE,168334,44.06,51548
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,KITCHEN,SHARED,49323,12.91,15534
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,KITCHEN,NONE,164419,43.03,52276
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,BATH,SEPARATE,184624,48.32,54061
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,BATH,SHARED,61015,15.97,18867
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,BATH,NONE,136437,35.71,46430
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,SEWER,39151,10.25,9616
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,SEPTIC TANK,24799,6.49,7672
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,OPEN DRAIN,101460,26.55,28659
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,PIT WITH SLAB,86885,22.74,28852
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,OTHER,5679,1.49,2215
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,5-10 YEARS,119358,31.24,LATRINE,NONE,124102,32.48,42344
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,KITCHEN,SEPARATE,168334,44.06,88525
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,KITCHEN,SHARED,49323,12.91,26197
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,KITCHEN,NONE,164419,43.03,77350
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,BATH,SEPARATE,184624,48.32,99223
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,BATH,SHARED,61015,15.97,32521
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,BATH,NONE,136437,35.71,60328
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,SEWER,39151,10.25,23114
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,SEPTIC TANK,24799,6.49,12612
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,OPEN DRAIN,101460,26.55,55199
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,PIT WITH SLAB,86885,22.74,43755
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,OTHER,5679,1.49,2359
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,11-50 YEARS,192072,50.27,LATRINE,NONE,124102,32.48,55033
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,KITCHEN,SEPARATE,168334,44.06,3178
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,KITCHEN,SHARED,49323,12.91,1092
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,KITCHEN,NONE,164419,43.03,2657
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,BATH,SEPARATE,184624,48.32,4057
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,BATH,SHARED,61015,15.97,1271
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,BATH,NONE,136437,35.71,1599
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,SEWER,39151,10.25,1080
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,SEPTIC TANK,24799,6.49,382
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,OPEN DRAIN,101460,26.55,2789
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,PIT WITH SLAB,86885,22.74,1024
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,OTHER,5679,1.49,154
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,OVER 50 YEARS,6927,1.81,LATRINE,NONE,124102,32.48,1498
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,KITCHEN,SEPARATE,123773,40.79,1175
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,KITCHEN,SHARED,39942,13.16,363
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,KITCHEN,NONE,139750,46.05,1216
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,BATH,SEPARATE,124561,41.05,1220
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,BATH,SHARED,47709,15.72,395
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,BATH,NONE,131195,43.23,1139
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,SEWER,11875,3.91,202
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,SEPTIC TANK,22799,7.51,250
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,OPEN DRAIN,65175,21.48,544
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,PIT WITH SLAB,77561,25.56,620
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,OTHER,4819,1.59,53
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,UNDER CONSTRUCTION,2754,0.91,LATRINE,NONE,121236,39.95,1085
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,KITCHEN,SEPARATE,123773,40.79,17831
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,KITCHEN,SHARED,39942,13.16,5278
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,KITCHEN,NONE,139750,46.05,27340
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,BATH,SEPARATE,124561,41.05,18196
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,BATH,SHARED,47709,15.72,6582
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,BATH,NONE,131195,43.23,25671
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,SEWER,11875,3.91,1676
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,SEPTIC TANK,22799,7.51,3548
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,OPEN DRAIN,65175,21.48,9794
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,PIT WITH SLAB,77561,25.56,11326
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,OTHER,4819,1.59,700
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,LESS THAN 5 YEARS,50449,16.62,LATRINE,NONE,121236,39.95,23405
