province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,706,ALL SEXES,2144201
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,706,MALE,1090484
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,706,FEMALE,1053555
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,706,TRANSGENDER,162
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"5,000 AND ABOVE",126,ALL SEXES,1145160
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"5,000 AND ABOVE",126,MALE,582659
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"5,000 AND ABOVE",126,FEMALE,562398
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"5,000 AND ABOVE",126,TRANSGENDER,103
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"2,000 - 4,999",224,ALL SEXES,698293
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"2,000 - 4,999",224,MALE,354095
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"2,000 - 4,999",224,FEMALE,344145
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"2,000 - 4,999",224,TRANSGENDER,53
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"1,000 - 1,999",138,ALL SEXES,207804
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"1,000 - 1,999",138,MALE,106361
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"1,000 - 1,999",138,FEMALE,101440
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,"1,000 - 1,999",138,TRANSGENDER,3
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,500 - 999,88,ALL SEXES,66037
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,500 - 999,88,MALE,33587
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,500 - 999,88,FEMALE,32448
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,500 - 999,88,TRANSGENDER,2
