province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,1,23102,88.98,4937,19.02,4391
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,1,667,2.57,4937,19.02,128
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,1,2193,8.45,4937,19.02,418
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,2,23102,88.98,6687,25.76,5770
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,2,667,2.57,6687,25.76,171
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,2,2193,8.45,6687,25.76,746
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,3,23102,88.98,5829,22.45,5239
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,3,667,2.57,5829,22.45,190
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,3,2193,8.45,5829,22.45,400
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,4,23102,88.98,3431,13.22,3028
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,4,667,2.57,3431,13.22,67
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,4,2193,8.45,3431,13.22,336
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,5,23102,88.98,1315,5.07,1182
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,5,667,2.57,1315,5.07,19
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,5,2193,8.45,1315,5.07,114
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,6,23102,88.98,1433,5.52,1325
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,6,667,2.57,1433,5.52,28
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,6,2193,8.45,1433,5.52,80
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,7,23102,88.98,852,3.28,813
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,7,667,2.57,852,3.28,10
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENT FREE,7,2193,8.45,852,3.28,29
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OWNED,8,23102,88.98,471,1.81,439
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,RENTED,8,667,2.57,471,1.81,8
