province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,7610,213933,112124,101809,NA,110.13,28.11,8.15,7.98,99846,4.08
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,NA,196490,103123,93367,NA,110.45,NA,NA,7.99,90181,4.18
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,NA,17443,9001,8442,NA,106.62,NA,NA,7.87,9665,3.15
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,TOTAL,174,17027,9359,7668,NA,122.05,97.86,NA,7.72,4057,7.83
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,RURAL,NA,17027,9359,7668,NA,122.05,NA,NA,7.72,4057,7.83
BALOCHISTAN,126,KOHLU DISTRICT,GRISANI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,TOTAL,3754,73833,36485,37348,NA,97.69,19.67,NA,11.06,26765,5.48
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,RURAL,NA,73833,36485,37348,NA,97.69,NA,NA,11.06,26765,5.48
BALOCHISTAN,126,KOHLU DISTRICT,KAHAN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,TOTAL,231,45152,23624,21528,NA,109.74,195.46,38.63,6.57,26702,2.8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,RURAL,NA,27709,14623,13086,NA,111.75,NA,NA,5.97,17037,2.59
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU TEHSIL,URBAN,NA,17443,9001,8442,NA,106.62,NA,NA,7.87,9665,3.15
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,TOTAL,2915,41516,22480,19036,NA,118.09,14.24,NA,6.37,24056,2.91
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,RURAL,NA,41516,22480,19036,NA,118.09,NA,NA,6.37,24056,2.91
BALOCHISTAN,126,KOHLU DISTRICT,MAWAND TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,TOTAL,536,36405,20176,16229,NA,124.32,67.92,NA,8.17,18266,3.69
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,RURAL,NA,36405,20176,16229,NA,124.32,NA,NA,8.17,18266,3.69
BALOCHISTAN,126,KOHLU DISTRICT,TAMBOO TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
