province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,ALL SEXES,213933,100,REGULAR,25962,97.82,207186
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,ALL SEXES,213933,100,INSTITUTIONAL,577,2.17,6729
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,ALL SEXES,213933,100,HOMELESS,2,0.01,18
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,ALL SEXES,213933,100,TOTAL,26541,100,213933
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,MALE,112124,52.41,REGULAR,25962,97.82,108420
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,MALE,112124,52.41,INSTITUTIONAL,577,2.17,3696
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,MALE,112124,52.41,HOMELESS,2,0.01,8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,MALE,112124,52.41,TOTAL,26541,100,112124
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,FEMALE,101809,47.59,REGULAR,25962,97.82,98766
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,FEMALE,101809,47.59,INSTITUTIONAL,577,2.17,3033
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,FEMALE,101809,47.59,HOMELESS,2,0.01,10
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,FEMALE,101809,47.59,TOTAL,26541,100,101809
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,TRANSGENDER,0,0,REGULAR,25962,97.82,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,TRANSGENDER,0,0,INSTITUTIONAL,577,2.17,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,TRANSGENDER,0,0,HOMELESS,2,0.01,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,TRANSGENDER,0,0,TOTAL,26541,100,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,ALL SEXES,196490,100,REGULAR,23852,97.74,190578
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,ALL SEXES,196490,100,INSTITUTIONAL,550,2.25,5894
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,ALL SEXES,196490,100,HOMELESS,2,0.01,18
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,ALL SEXES,196490,100,TOTAL,24404,100,196490
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,MALE,103123,52.48,REGULAR,23852,97.74,99865
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,MALE,103123,52.48,INSTITUTIONAL,550,2.25,3250
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,MALE,103123,52.48,HOMELESS,2,0.01,8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,MALE,103123,52.48,TOTAL,24404,100,103123
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,FEMALE,93367,47.52,REGULAR,23852,97.74,90713
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,FEMALE,93367,47.52,INSTITUTIONAL,550,2.25,2644
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,FEMALE,93367,47.52,HOMELESS,2,0.01,10
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,FEMALE,93367,47.52,TOTAL,24404,100,93367
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,TRANSGENDER,0,0,REGULAR,23852,97.74,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,TRANSGENDER,0,0,INSTITUTIONAL,550,2.25,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,TRANSGENDER,0,0,HOMELESS,2,0.01,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,RURAL,TRANSGENDER,0,0,TOTAL,24404,100,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,ALL SEXES,17443,100,REGULAR,2110,98.74,16608
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,ALL SEXES,17443,100,INSTITUTIONAL,27,1.26,835
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,ALL SEXES,17443,100,HOMELESS,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,ALL SEXES,17443,100,TOTAL,2137,100,17443
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,MALE,9001,51.6,REGULAR,2110,98.74,8555
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,MALE,9001,51.6,INSTITUTIONAL,27,1.26,446
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,MALE,9001,51.6,HOMELESS,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,MALE,9001,51.6,TOTAL,2137,100,9001
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,FEMALE,8442,48.4,REGULAR,2110,98.74,8053
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,FEMALE,8442,48.4,INSTITUTIONAL,27,1.26,389
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,FEMALE,8442,48.4,HOMELESS,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,FEMALE,8442,48.4,TOTAL,2137,100,8442
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,TRANSGENDER,NA,NA,REGULAR,2110,98.74,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,TRANSGENDER,NA,NA,INSTITUTIONAL,27,1.26,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,TRANSGENDER,NA,NA,HOMELESS,NA,NA,NA
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,URBAN,TRANSGENDER,NA,NA,TOTAL,2137,100,NA
