province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,KITCHEN,SEPARATE,7656,33.14,91
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,KITCHEN,SHARED,6512,28.19,76
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,KITCHEN,NONE,8934,38.67,468
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,BATH,SEPARATE,8602,37.23,115
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,BATH,SHARED,4808,20.81,76
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,BATH,NONE,9692,41.95,444
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,SEWER,626,2.71,2
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,SEPTIC TANK,667,2.89,25
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,OPEN DRAIN,2008,8.69,66
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,PIT WITH SLAB,2128,9.21,24
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,OTHER,5863,25.38,106
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LATRINE,NONE,11810,51.12,412
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,KITCHEN,SEPARATE,7656,33.14,936
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,KITCHEN,SHARED,6512,28.19,977
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,KITCHEN,NONE,8934,38.67,2307
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,BATH,SEPARATE,8602,37.23,1181
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,BATH,SHARED,4808,20.81,840
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,BATH,NONE,9692,41.95,2199
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,SEWER,626,2.71,75
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,SEPTIC TANK,667,2.89,55
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,OPEN DRAIN,2008,8.69,413
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,PIT WITH SLAB,2128,9.21,155
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,OTHER,5863,25.38,840
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LATRINE,NONE,11810,51.12,2682
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,KITCHEN,SEPARATE,7656,33.14,1458
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,KITCHEN,SHARED,6512,28.19,2104
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,KITCHEN,NONE,8934,38.67,2432
