province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,housing_component,housing_material,total_by_material,percent_by_material,count
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,WALL,BAKED BRICKS/BLOCKS/STONES,1722,7.45,55
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,WALL,UNBAKED BRICKS/MUD,9097,39.38,146
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,WALL,WOOD/BAMBOO,8169,35.36,246
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,WALL,OTHERS,4114,17.81,188
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,ROOF,RCC/RBC,211,0.91,12
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,ROOF,CEMENT/IRON SHEETS,189,0.82,15
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,ROOF,GARDER/T.IRON,1757,7.61,45
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,ROOF,WOOD/BAMBOO,16846,72.92,370
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,ROOF,OTHERS,4099,17.74,193
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,WALL,BAKED BRICKS/BLOCKS/STONES,1722,7.45,280
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,WALL,UNBAKED BRICKS/MUD,9097,39.38,964
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,WALL,WOOD/BAMBOO,8169,35.36,1946
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,WALL,OTHERS,4114,17.81,1030
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,ROOF,RCC/RBC,211,0.91,24
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,ROOF,CEMENT/IRON SHEETS,189,0.82,55
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,ROOF,GARDER/T.IRON,1757,7.61,253
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,ROOF,WOOD/BAMBOO,16846,72.92,2832
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,ROOF,OTHERS,4099,17.74,1056
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,WALL,BAKED BRICKS/BLOCKS/STONES,1722,7.45,441
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,WALL,UNBAKED BRICKS/MUD,9097,39.38,2106
