province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,utility,source,total_by_source,percent_by_source,count
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,INSIDE WATER,TAP,3135,13.57,82
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,INSIDE WATER,ELECTRIC/HAND PUMP,298,1.29,4
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,INSIDE WATER,PROTECTED WELL,1532,6.63,15
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,INSIDE WATER,UN-PROTECTED WELL,2113,9.15,58
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,INSIDE WATER,OTHERS,11953,51.74,412
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,TAP,34,0.15,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0.01,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,PROTECTED WELL,417,1.81,1
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,UN-PROTECTED WELL,126,0.55,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,SPRING,1388,6.01,17
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,CANAL/RIVER/POND,1591,6.89,38
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,OUTSIDE WATER,OTHERS,512,2.22,8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,COOKING FUEL,WOOD,20958,90.72,485
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,COOKING FUEL,GAS,189,0.82,11
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,COOKING FUEL,KEROSENE OIL,254,1.1,33
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,COOKING FUEL,OTHERS,1701,7.36,106
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LIGHTING SOURCE,ELECTRICITY,7412,32.08,104
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LIGHTING SOURCE,KEROSENE OIL,3595,15.56,89
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LIGHTING SOURCE,GAS LAMP,93,0.4,3
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,UNDER CONSTRUCTION,635,2.75,LIGHTING SOURCE,OTHERS,12002,51.95,439
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,INSIDE WATER,TAP,3135,13.57,434
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,INSIDE WATER,ELECTRIC/HAND PUMP,298,1.29,71
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,INSIDE WATER,PROTECTED WELL,1532,6.63,88
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,INSIDE WATER,UN-PROTECTED WELL,2113,9.15,211
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,INSIDE WATER,OTHERS,11953,51.74,2635
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,TAP,34,0.15,1
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0.01,1
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,PROTECTED WELL,417,1.81,25
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,UN-PROTECTED WELL,126,0.55,10
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,SPRING,1388,6.01,303
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,CANAL/RIVER/POND,1591,6.89,369
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,OUTSIDE WATER,OTHERS,512,2.22,72
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,COOKING FUEL,WOOD,20958,90.72,3744
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,COOKING FUEL,GAS,189,0.82,35
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,COOKING FUEL,KEROSENE OIL,254,1.1,44
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,COOKING FUEL,OTHERS,1701,7.36,397
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LIGHTING SOURCE,ELECTRICITY,7412,32.08,736
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LIGHTING SOURCE,KEROSENE OIL,3595,15.56,915
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LIGHTING SOURCE,GAS LAMP,93,0.4,19
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,LESS THAN 5 YEARS,4220,18.27,LIGHTING SOURCE,OTHERS,12002,51.95,2550
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,INSIDE WATER,TAP,3135,13.57,560
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,INSIDE WATER,ELECTRIC/HAND PUMP,298,1.29,72
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,INSIDE WATER,PROTECTED WELL,1532,6.63,519
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,INSIDE WATER,UN-PROTECTED WELL,2113,9.15,563
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,INSIDE WATER,OTHERS,11953,51.74,3103
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,TAP,34,0.15,9
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0.01,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,PROTECTED WELL,417,1.81,104
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,UN-PROTECTED WELL,126,0.55,18
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,SPRING,1388,6.01,385
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,CANAL/RIVER/POND,1591,6.89,523
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,OUTSIDE WATER,OTHERS,512,2.22,138
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,COOKING FUEL,WOOD,20958,90.72,5295
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,COOKING FUEL,GAS,189,0.82,85
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,COOKING FUEL,KEROSENE OIL,254,1.1,54
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,COOKING FUEL,OTHERS,1701,7.36,560
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,LIGHTING SOURCE,ELECTRICITY,7412,32.08,1585
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,LIGHTING SOURCE,KEROSENE OIL,3595,15.56,843
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,LIGHTING SOURCE,GAS LAMP,93,0.4,26
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,5-10 YEARS,5994,25.95,LIGHTING SOURCE,OTHERS,12002,51.95,3540
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,INSIDE WATER,TAP,3135,13.57,1852
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,INSIDE WATER,ELECTRIC/HAND PUMP,298,1.29,137
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,INSIDE WATER,PROTECTED WELL,1532,6.63,838
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,INSIDE WATER,UN-PROTECTED WELL,2113,9.15,1229
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,INSIDE WATER,OTHERS,11953,51.74,4660
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,TAP,34,0.15,23
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0.01,2
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,PROTECTED WELL,417,1.81,279
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,UN-PROTECTED WELL,126,0.55,98
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,SPRING,1388,6.01,365
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,CANAL/RIVER/POND,1591,6.89,597
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,OUTSIDE WATER,OTHERS,512,2.22,268
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,COOKING FUEL,WOOD,20958,90.72,9842
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,COOKING FUEL,GAS,189,0.82,42
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,COOKING FUEL,KEROSENE OIL,254,1.1,68
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,COOKING FUEL,OTHERS,1701,7.36,396
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,LIGHTING SOURCE,ELECTRICITY,7412,32.08,4778
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,LIGHTING SOURCE,KEROSENE OIL,3595,15.56,1425
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,LIGHTING SOURCE,GAS LAMP,93,0.4,32
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,11-50 YEARS,10348,44.79,LIGHTING SOURCE,OTHERS,12002,51.95,4113
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,INSIDE WATER,TAP,3135,13.57,207
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,INSIDE WATER,ELECTRIC/HAND PUMP,298,1.29,14
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,INSIDE WATER,PROTECTED WELL,1532,6.63,72
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,INSIDE WATER,UN-PROTECTED WELL,2113,9.15,52
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,INSIDE WATER,OTHERS,11953,51.74,1143
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,TAP,34,0.15,1
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,ELECTRIC/HAND PUMP,3,0.01,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,PROTECTED WELL,417,1.81,8
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,UN-PROTECTED WELL,126,0.55,0
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,SPRING,1388,6.01,318
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,CANAL/RIVER/POND,1591,6.89,64
BALOCHISTAN,126,KOHLU DISTRICT,KOHLU DISTRICT,TOTAL,OVER 50 YEARS,1905,8.25,OUTSIDE WATER,OTHERS,512,2.22,26
