province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,1,267597,94.14,198841,69.95,188829
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,1,10907,3.84,198841,69.95,5442
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,1,5759,2.03,198841,69.95,4570
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,2,267597,94.14,58962,20.74,54076
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,2,10907,3.84,58962,20.74,4114
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,2,5759,2.03,58962,20.74,772
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,3,267597,94.14,14694,5.17,13575
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,3,10907,3.84,14694,5.17,925
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,3,5759,2.03,14694,5.17,194
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,4,267597,94.14,5735,2.02,5372
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,4,10907,3.84,5735,2.02,259
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,4,5759,2.03,5735,2.02,104
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,5,267597,94.14,1920,0.68,1840
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,5,10907,3.84,1920,0.68,49
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,5,5759,2.03,1920,0.68,31
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,6,267597,94.14,1167,0.41,1119
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,6,10907,3.84,1167,0.41,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,6,5759,2.03,1167,0.41,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,7,267597,94.14,1836,0.65,1734
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,7,10907,3.84,1836,0.65,72
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENT FREE,7,5759,2.03,1836,0.65,30
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OWNED,8,267597,94.14,365,0.13,359
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,RENTED,8,10907,3.84,365,0.13,4
