province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,084,DADU DISTRICT,NA,NA,NA,YES,DADU DISTRICT,NA,215616,54824,40632,120160,140699,184434,23081,148596,144118,150899,5.35
SINDH,084,DADU DISTRICT,DADU TALUKA,NA,NA,YES,DADU TALUKA,NA,51662,16619,10827,24216,44929,45910,6635,37627,38268,40745,5.34
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NA,YES,BADANI STC,NA,19742,7225,5452,7065,17241,18148,2199,15258,15643,15426,5.2
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,YES,ADDL. BAKHRANI TC,NA,2507,1338,646,523,2407,2255,364,2078,2346,2366,5.33
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,NO,DUABO,0000000,628,201,191,236,586,560,5,508,561,567,5.69
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,NO,PIPRI,0000000,1879,1137,455,287,1821,1695,359,1570,1785,1799,5.22
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,YES,ADDL. KHUDABAD TC,NA,2466,1162,660,644,2063,2284,559,1685,1716,2174,5.2
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,NO,KALHORA,0000000,1222,505,445,272,1023,1140,551,997,1003,1018,5.04
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,NO,KURPUR,0000000,1244,657,215,372,1040,1144,8,688,713,1156,5.36
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,YES,ADDL.NOORJA TC,NA,2072,1040,306,726,1970,1897,63,1820,1901,1452,5.08
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,DUBI JAGIR,0000000,6,0,1,5,6,0,0,6,6,6,5
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,DUBI RAYATI,0000000,911,312,147,452,898,856,58,819,856,883,5.33
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,NAU LAKHO,0000000,1155,728,158,269,1066,1041,5,995,1039,563,4.88
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,YES,BADANI TC,NA,3608,999,1392,1217,3142,3476,556,3050,3044,3284,4.85
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,BADANI,0000000,875,315,297,263,847,868,5,801,795,757,4.75
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,BUTHI,0000000,1080,46,600,434,1047,989,3,922,888,1044,4.65
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,PHAKA,0000000,1298,596,408,294,1002,1276,548,1059,1092,1231,5.01
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,PIPAR PANJAN,0000000,355,42,87,226,246,343,0,268,269,252,5.16
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,YES,BAKHRANI TC,NA,3222,669,775,1778,2185,2904,290,1936,1924,1317,5.48
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,BAKHRANI,0000000,1833,543,487,803,1121,1723,284,972,929,771,5.34
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,SOONHYON,0000000,933,104,169,660,861,764,5,528,558,205,5.83
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,SOONHYON JAGIR,0000000,50,1,1,48,43,14,0,43,43,5,5.98
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,WARYASO,0000000,406,21,118,267,160,403,1,393,394,336,5.29
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,KHUDABAD TC,YES,KHUDABAD TC,NA,3601,1312,1163,1126,3390,3349,348,2936,3128,3238,5.07
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,KHUDABAD TC,NO,BHAND,0000000,1000,209,312,479,937,964,11,875,878,943,5.04
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,KHUDABAD TC,NO,BUTH MALHO,0000000,1077,377,490,210,1061,987,21,1040,1049,1056,5.08
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,KHUDABAD TC,NO,KHUDABAD,0000000,1356,682,314,360,1232,1243,316,955,1134,1147,5.06
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,KHUDABAD TC,NO,KHUDABAD JAGIR,0000000,168,44,47,77,160,155,0,66,67,92,5.19
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,YES,NOORJA TC,NA,2266,705,510,1051,2084,1983,19,1753,1584,1595,5.54
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,AMININI,0000000,846,226,252,368,740,681,11,551,436,330,5.29
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,CHANRATH JAGIR,0000000,913,406,196,311,874,860,5,835,847,899,5.54
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,CHANRATH RAYATI,0000000,63,0,0,63,63,56,0,54,56,45,5.83
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,KACHO CHANRATH,0000000,53,1,0,52,53,2,2,49,50,42,5.53
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,MALKANI,0000000,159,11,24,124,154,158,1,157,155,158,6.54
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NOORJA TC,NO,NOORJA,0000000,232,61,38,133,200,226,0,107,40,121,5.74
