province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,1 PERSON,1,0,0,0,0,7917,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,2 PERSONS,1,3.05,1.25,0,0,7917,0,791
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,3 PERSONS,1,0,0,0,0,7917,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,4 PERSONS,1,13.89,1.28,0,0,7917,0,4607
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5 PERSONS,1,0,0,0,0,7917,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,6 PERSONS,1,12.8,1.34,0,0,7917,0,5457
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,7 PERSONS,1,0,0,0,0,7917,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,8 PERSONS,1,13.47,1.39,0,0,7917,0,6874
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,9 PERSONS,1,0,0,0,0,7917,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,12.89,1.45,0,0,7917,0,7668
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,1 PERSON,2,0,0,0,0,1794,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,2 PERSONS,2,3.05,1.25,0,0,1794,0,185
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,3 PERSONS,2,0,0,0,0,1794,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,4 PERSONS,2,13.89,1.28,0,0,1794,0,837
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5 PERSONS,2,0,0,0,0,1794,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,6 PERSONS,2,12.8,1.34,0,0,1794,0,1042
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,7 PERSONS,2,0,0,0,0,1794,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,8 PERSONS,2,13.47,1.39,0,0,1794,0,1308
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,9 PERSONS,2,0,0,0,0,1794,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,12.89,1.45,0,0,1794,0,1584
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,1 PERSON,3,0,0,0,0,676,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,2 PERSONS,3,3.05,1.25,0,0,676,0,86
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,3 PERSONS,3,0,0,0,0,676,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,4 PERSONS,3,13.89,1.28,0,0,676,0,370
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5 PERSONS,3,0,0,0,0,676,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,6 PERSONS,3,12.8,1.34,0,0,676,0,441
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,7 PERSONS,3,0,0,0,0,676,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,8 PERSONS,3,13.47,1.39,0,0,676,0,537
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,9 PERSONS,3,0,0,0,0,676,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,12.89,1.45,0,0,676,0,603
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,1 PERSON,4,0,0,0,0,210,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,2 PERSONS,4,3.05,1.25,0,0,210,0,25
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,3 PERSONS,4,0,0,0,0,210,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,4 PERSONS,4,13.89,1.28,0,0,210,0,179
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5 PERSONS,4,0,0,0,0,210,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,6 PERSONS,4,12.8,1.34,0,0,210,0,156
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,7 PERSONS,4,0,0,0,0,210,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,8 PERSONS,4,13.47,1.39,0,0,210,0,192
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,9 PERSONS,4,0,0,0,0,210,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,12.89,1.45,0,0,210,0,242
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,1 PERSON,5,0,0,0,0,133,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,2 PERSONS,5,3.05,1.25,0,0,133,0,23
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,3 PERSONS,5,0,0,0,0,133,0,0
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,4 PERSONS,5,13.89,1.28,0,0,133,0,115
