province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,084,DADU DISTRICT,NA,NA,NA,YES,DADU DISTRICT,NA,1166984,599120,567705,159,40.32,51.4,28.59,18.24,102058,62332,17,54873,15206,5,12142,2437,0,1163083,3901,783390,559528,58496,193183,421985,1148419
SINDH,084,DADU DISTRICT,DADU TALUKA,NA,NA,YES,DADU TALUKA,NA,279085,144024,135048,13,53.84,64.99,41.86,46.15,31788,22991,3,19002,5131,2,3743,795,0,278521,564,190955,137419,13716,45254,103894,200235
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,NA,YES,BADANI STC,NA,104512,53659,50847,6,55.92,66.28,44.86,33.33,13056,9823,0,6478,2127,2,1531,316,0,104135,377,73190,52949,5659,17341,42211,68055
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,YES,ADDL. BAKHRANI TC,NA,13783,7180,6603,0,50.17,59.96,39.22,0,1627,1140,0,826,289,0,203,53,0,13750,33,9878,7405,819,2318,5581,5875
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,NO,DUABO,0000000,3572,1803,1769,0,51.13,65.29,36.54,0,435,287,0,251,71,0,75,36,0,3572,0,2533,1872,229,696,1407,3228
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. BAKHRANI TC,NO,PIPRI,0000000,10211,5377,4834,0,49.84,58.21,40.2,0,1192,853,0,575,218,0,128,17,0,10178,33,7345,5533,590,1622,4174,2647
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,YES,ADDL. KHUDABAD TC,NA,12886,6607,6279,0,75.16,82.25,67.56,0,2140,1640,0,883,318,0,150,41,0,12866,20,9177,6574,705,2209,5160,6177
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,NO,KALHORA,0000000,6203,3203,3000,0,78.18,86.04,69.45,0,1127,974,0,650,259,0,86,16,0,6203,0,4468,3116,305,1204,2584,2094
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL. KHUDABAD TC,NO,KURPUR,0000000,6683,3404,3279,0,72.29,78.53,65.83,0,1013,666,0,233,59,0,64,25,0,6663,20,4709,3458,400,1005,2576,4083
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,YES,ADDL.NOORJA TC,NA,10537,5358,5178,1,60.42,71.59,49.11,0,1228,1345,0,959,208,0,223,36,0,10537,0,7153,5077,499,1191,4271,5903
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,DUBI JAGIR,0000000,30,13,17,0,42.86,88.89,8.33,0,2,1,0,5,0,0,0,0,0,30,0,21,14,1,0,8,203
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,DUBI RAYATI,0000000,4859,2457,2401,1,37.26,53.57,20.89,0,463,213,0,252,37,0,50,11,0,4859,0,3245,2216,177,1159,1751,2864
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,ADDL.NOORJA TC,NO,NAU LAKHO,0000000,5648,2888,2760,0,79.86,86.42,73.14,0,763,1131,0,702,171,0,173,25,0,5648,0,3887,2847,321,32,2512,2836
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,YES,BADANI TC,NA,18185,9402,8782,1,69.81,78.33,60.6,0,3021,2505,0,925,394,0,350,66,0,18149,36,12785,9435,958,2850,7603,12193
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,BADANI,0000000,4602,2356,2246,0,79.78,84.94,74.32,0,909,844,0,240,77,0,54,11,0,4583,19,3175,2364,225,880,1968,3406
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,BUTHI,0000000,5146,2681,2465,0,59.17,72.79,44.27,0,798,407,0,95,17,0,30,6,0,5130,16,3617,2662,298,935,2133,3699
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,PHAKA,0000000,6571,3400,3170,1,71.78,78.35,64.72,0,905,985,0,553,299,0,262,49,0,6570,1,4656,3456,347,845,2794,2512
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BADANI TC,NO,PIPAR PANJAN,0000000,1866,965,901,0,68.06,77.79,57.14,0,409,269,0,37,1,0,4,0,0,1866,0,1337,953,88,190,708,2576
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,YES,BAKHRANI TC,NA,17803,9024,8779,0,41.84,54.47,28.84,0,1861,1164,0,1014,270,0,167,25,0,17695,108,12109,8749,945,2817,6756,11011
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,BAKHRANI,0000000,9879,4956,4923,0,54.91,69.45,40.23,0,1208,923,0,851,250,0,146,24,0,9809,70,6706,4855,513,1358,3831,4496
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,SOONHYON,0000000,5473,2852,2621,0,21.63,31.14,11.31,0,345,125,0,137,18,0,14,1,0,5435,38,3744,2632,270,826,1968,4711
SINDH,084,DADU DISTRICT,DADU TALUKA,BADANI STC,BAKHRANI TC,NO,SOONHYON JAGIR,0000000,299,156,143,0,13.66,12.62,14.71,0,10,10,0,1,0,0,0,0,0,299,0,205,138,14,6,68,185
