province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,1,7401,2.77,188829,70.56,4978
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,1,40242,15.04,188829,70.56,27659
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,1,122970,45.95,188829,70.56,88775
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,1,89637,33.5,188829,70.56,62300
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,1,7347,2.75,188829,70.56,5117
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,2,7401,2.77,54076,20.21,1621
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,2,40242,15.04,54076,20.21,8433
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,2,122970,45.95,54076,20.21,23846
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,2,89637,33.5,54076,20.21,18741
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,2,7347,2.75,54076,20.21,1435
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,3,7401,2.77,13575,5.07,470
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,3,40242,15.04,13575,5.07,2425
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,3,122970,45.95,13575,5.07,5717
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,3,89637,33.5,13575,5.07,4591
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,3,7347,2.75,13575,5.07,372
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,4,7401,2.77,5372,2.01,143
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,4,40242,15.04,5372,2.01,848
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,4,122970,45.95,5372,2.01,2161
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,4,89637,33.5,5372,2.01,2007
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,4,7347,2.75,5372,2.01,213
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,5,7401,2.77,1840,0.69,61
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,5,40242,15.04,1840,0.69,280
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,5,122970,45.95,1840,0.69,765
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,5,89637,33.5,1840,0.69,685
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,5,7347,2.75,1840,0.69,49
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,6,7401,2.77,1119,0.42,30
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,6,40242,15.04,1119,0.42,138
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,6,122970,45.95,1119,0.42,495
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,6,89637,33.5,1119,0.42,393
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,6,7347,2.75,1119,0.42,63
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,7,7401,2.77,1734,0.65,58
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,7,40242,15.04,1734,0.65,239
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,7,122970,45.95,1734,0.65,801
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,7,89637,33.5,1734,0.65,572
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,7,7347,2.75,1734,0.65,64
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,8,7401,2.77,359,0.13,14
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,8,40242,15.04,359,0.13,107
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,8,122970,45.95,359,0.13,121
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,8,89637,33.5,359,0.13,109
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,8,7347,2.75,359,0.13,8
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,UNDER CONSTRUCTION,9 AND MORE,7401,2.77,693,0.26,26
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,LESS THAN 5 YEARS,9 AND MORE,40242,15.04,693,0.26,113
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,5-10 YEARS,9 AND MORE,122970,45.95,693,0.26,289
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,11-50 YEARS,9 AND MORE,89637,33.5,693,0.26,239
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,OVER 50 YEARS,9 AND MORE,7347,2.75,693,0.26,26
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,1,5524,2.64,160876,77.02,4252
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,1,31500,15.08,160876,77.02,23665
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,1,100424,48.08,160876,77.02,78010
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,1,65741,31.47,160876,77.02,50701
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,1,5698,2.73,160876,77.02,4248
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,2,5524,2.64,34790,16.65,859
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,2,31500,15.08,34790,16.65,5437
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,2,100424,48.08,34790,16.65,16479
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,2,65741,31.47,34790,16.65,11067
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,2,5698,2.73,34790,16.65,948
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,3,5524,2.64,6871,3.29,206
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,3,31500,15.08,6871,3.29,1332
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,3,100424,48.08,6871,3.29,3123
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,3,65741,31.47,6871,3.29,1974
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,3,5698,2.73,6871,3.29,236
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,4,5524,2.64,2915,1.4,74
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,4,31500,15.08,2915,1.4,502
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,4,100424,48.08,2915,1.4,1284
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,4,65741,31.47,2915,1.4,932
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,4,5698,2.73,2915,1.4,123
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,5,5524,2.64,858,0.41,38
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,5,31500,15.08,858,0.41,137
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,5,100424,48.08,858,0.41,389
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,5,65741,31.47,858,0.41,269
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,5,5698,2.73,858,0.41,25
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,6,5524,2.64,592,0.28,22
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,6,31500,15.08,592,0.28,77
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,6,100424,48.08,592,0.28,258
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,6,65741,31.47,592,0.28,190
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,6,5698,2.73,592,0.28,45
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,7,5524,2.64,1301,0.62,42
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,7,31500,15.08,1301,0.62,173
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,7,100424,48.08,1301,0.62,632
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,7,65741,31.47,1301,0.62,408
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,7,5698,2.73,1301,0.62,46
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,8,5524,2.64,198,0.09,9
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,8,31500,15.08,198,0.09,90
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,8,100424,48.08,198,0.09,56
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,8,65741,31.47,198,0.09,40
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,8,5698,2.73,198,0.09,3
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,UNDER CONSTRUCTION,9 AND MORE,5524,2.64,486,0.23,22
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,LESS THAN 5 YEARS,9 AND MORE,31500,15.08,486,0.23,87
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,5-10 YEARS,9 AND MORE,100424,48.08,486,0.23,193
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,11-50 YEARS,9 AND MORE,65741,31.47,486,0.23,160
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,OVER 50 YEARS,9 AND MORE,5698,2.73,486,0.23,24
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,UNDER CONSTRUCTION,1,1877,3.2,27953,47.61,726
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,LESS THAN 5 YEARS,1,8742,14.89,27953,47.61,3994
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,5-10 YEARS,1,22546,38.4,27953,47.61,10765
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,11-50 YEARS,1,23896,40.7,27953,47.61,11599
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,OVER 50 YEARS,1,1649,2.81,27953,47.61,869
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,UNDER CONSTRUCTION,2,1877,3.2,19286,32.85,762
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,LESS THAN 5 YEARS,2,8742,14.89,19286,32.85,2996
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,5-10 YEARS,2,22546,38.4,19286,32.85,7367
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,11-50 YEARS,2,23896,40.7,19286,32.85,7674
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,OVER 50 YEARS,2,1649,2.81,19286,32.85,487
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,UNDER CONSTRUCTION,3,1877,3.2,6704,11.42,264
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,LESS THAN 5 YEARS,3,8742,14.89,6704,11.42,1093
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,5-10 YEARS,3,22546,38.4,6704,11.42,2594
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,11-50 YEARS,3,23896,40.7,6704,11.42,2617
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,OVER 50 YEARS,3,1649,2.81,6704,11.42,136
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,UNDER CONSTRUCTION,4,1877,3.2,2457,4.18,69
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,LESS THAN 5 YEARS,4,8742,14.89,2457,4.18,346
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,5-10 YEARS,4,22546,38.4,2457,4.18,877
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,11-50 YEARS,4,23896,40.7,2457,4.18,1075
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,OVER 50 YEARS,4,1649,2.81,2457,4.18,90
