province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,ALL SEXES,1550390,32370,232894,496175,728804,746608,286567,400683,704267,809352,686256,756329,76362,48103
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,MALE,795700,16757,116492,254299,379565,392649,149304,206081,358698,412204,346587,380787,37241,23659
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,FEMALE,754480,15613,116402,241876,349235,353903,137207,194521,345395,396953,339489,375345,39101,24429
SINDH,084,DADU DISTRICT,DADU DISTRICT,TOTAL,TRANSGENDER,210,0,0,0,4,56,56,81,174,195,180,197,20,15
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,ALL SEXES,1166984,24320,179911,383594,559945,562395,208793,292464,517907,596401,505847,559528,58496,37070
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,MALE,599120,12585,89454,196144,291468,296759,109424,151317,264396,304084,255608,281832,28582,18247
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,FEMALE,567705,11735,90457,187450,268474,265594,99327,141086,253377,292170,250102,277545,29898,18811
SINDH,084,DADU DISTRICT,DADU DISTRICT,RURAL,TRANSGENDER,159,0,0,0,3,42,42,61,134,147,137,151,16,12
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,ALL SEXES,383406,8050,52983,112581,168859,184213,77774,108219,186360,212951,180409,196801,17866,11033
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,MALE,196580,4172,27038,58155,88097,95890,39880,54764,94302,108120,90979,98955,8659,5412
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,FEMALE,186775,3878,25945,54426,80761,88309,37880,53435,92018,104783,89387,97800,9203,5618
SINDH,084,DADU DISTRICT,DADU DISTRICT,URBAN,TRANSGENDER,51,0,0,0,1,14,14,20,40,48,43,46,4,3
SINDH,084,DADU DISTRICT,DADU TALUKA,TOTAL,ALL SEXES,461665,9414,66143,140067,207908,221488,90685,126478,219133,250716,212769,233041,22206,14003
SINDH,084,DADU DISTRICT,DADU TALUKA,TOTAL,MALE,237753,4865,33262,71891,108236,116103,47084,64859,111980,128421,108035,118182,11077,7051
SINDH,084,DADU DISTRICT,DADU TALUKA,TOTAL,FEMALE,223879,4549,32881,68176,99672,105376,43592,61604,107127,122265,104705,114827,11125,6949
SINDH,084,DADU DISTRICT,DADU TALUKA,TOTAL,TRANSGENDER,33,0,0,0,0,9,9,15,26,30,29,32,4,3
SINDH,084,DADU DISTRICT,DADU TALUKA,RURAL,ALL SEXES,279085,5395,41531,88130,129667,134320,52645,73551,128379,147153,124973,137419,13716,8726
SINDH,084,DADU DISTRICT,DADU TALUKA,RURAL,MALE,144024,2781,20692,45117,67517,70832,27563,38069,65923,75604,63599,69900,6928,4459
SINDH,084,DADU DISTRICT,DADU TALUKA,RURAL,FEMALE,135048,2614,20839,43013,62150,63484,25078,35475,62445,71538,61363,67506,6786,4265
SINDH,084,DADU DISTRICT,DADU TALUKA,RURAL,TRANSGENDER,13,0,0,0,0,4,4,7,11,11,11,13,2,2
SINDH,084,DADU DISTRICT,DADU TALUKA,URBAN,ALL SEXES,182580,4019,24612,51937,78241,87168,38040,52927,90754,103563,87796,95622,8490,5277
SINDH,084,DADU DISTRICT,DADU TALUKA,URBAN,MALE,93729,2084,12570,26774,40719,45271,19521,26790,46057,52817,44436,48282,4149,2592
SINDH,084,DADU DISTRICT,DADU TALUKA,URBAN,FEMALE,88831,1935,12042,25163,37522,41892,18514,26129,44682,50727,43342,47321,4339,2684
SINDH,084,DADU DISTRICT,DADU TALUKA,URBAN,TRANSGENDER,20,0,0,0,0,5,5,8,15,19,18,19,2,1
SINDH,084,DADU DISTRICT,JOHI TALUKA,TOTAL,ALL SEXES,294389,5998,45428,97298,140594,138192,49385,70852,129060,149735,128297,143168,16158,10419
SINDH,084,DADU DISTRICT,JOHI TALUKA,TOTAL,MALE,151144,3119,22217,49228,72928,73333,26221,36993,66085,76689,65120,72448,8021,5126
SINDH,084,DADU DISTRICT,JOHI TALUKA,TOTAL,FEMALE,143194,2879,23211,48070,67665,64847,23152,33841,62933,72998,63133,70672,8132,5290
SINDH,084,DADU DISTRICT,JOHI TALUKA,TOTAL,TRANSGENDER,51,0,0,0,1,12,12,18,42,48,44,48,5,3
SINDH,084,DADU DISTRICT,JOHI TALUKA,RURAL,ALL SEXES,265358,5272,41055,88101,127156,124544,44144,63340,115703,134393,115221,128748,14724,9510
SINDH,084,DADU DISTRICT,JOHI TALUKA,RURAL,MALE,136451,2754,19999,44536,65997,66301,23538,33194,59382,68975,58586,65292,7357,4714
SINDH,084,DADU DISTRICT,JOHI TALUKA,RURAL,FEMALE,128864,2518,21056,43565,61158,58231,20594,30130,56285,65377,56598,63416,7363,4794
SINDH,084,DADU DISTRICT,JOHI TALUKA,RURAL,TRANSGENDER,43,0,0,0,1,12,12,16,36,41,37,40,4,2
SINDH,084,DADU DISTRICT,JOHI TALUKA,URBAN,ALL SEXES,29031,726,4373,9197,13438,13648,5241,7512,13357,15342,13076,14420,1434,909
