province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,33093,175712,91841,83870,1,109.5,5.31,12.43,5.6,110009,2.49
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,RURAL,NA,153877,80434,73442,1,109.52,NA,NA,5.62,110009,1.78
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,URBAN,NA,21835,11407,10428,NA,109.39,NA,NA,5.45,NA,NA
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,TOTAL,6014,40266,21513,18753,NA,114.72,6.7,0,6.66,16740,4.72
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,RURAL,NA,40266,21513,18753,NA,114.72,NA,NA,6.66,16740,4.72
BALOCHISTAN,110,WASHUK DISTRICT,BESIMA SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,110,WASHUK DISTRICT,MASHKHEL SUB-TEHSIL,TOTAL,11663,38634,20219,18414,1,109.8,3.31,0,4.97,29844,1.37
BALOCHISTAN,110,WASHUK DISTRICT,MASHKHEL SUB-TEHSIL,RURAL,NA,38634,20219,18414,1,109.8,NA,NA,4.97,29844,1.37
BALOCHISTAN,110,WASHUK DISTRICT,MASHKHEL SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,110,WASHUK DISTRICT,NAG SUB-TEHSIL,TOTAL,4338,34477,17743,16734,NA,106.03,7.95,0,5.43,21815,2.43
BALOCHISTAN,110,WASHUK DISTRICT,NAG SUB-TEHSIL,RURAL,NA,34477,17743,16734,NA,106.03,NA,NA,5.43,21815,2.43
BALOCHISTAN,110,WASHUK DISTRICT,NAG SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,110,WASHUK DISTRICT,SHAHGORI SUB-TEHSIL,TOTAL,3584,27548,14332,13216,NA,108.44,7.69,0,5.19,19641,1.79
BALOCHISTAN,110,WASHUK DISTRICT,SHAHGORI SUB-TEHSIL,RURAL,NA,27548,14332,13216,NA,108.44,NA,NA,5.19,19641,1.79
BALOCHISTAN,110,WASHUK DISTRICT,SHAHGORI SUB-TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK SUB-TEHSIL,TOTAL,7494,34787,18034,16753,NA,107.65,4.64,62.77,5.89,21969,2.44
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK SUB-TEHSIL,RURAL,NA,12952,6627,6325,NA,104.77,NA,NA,6.81,21969,-2.74
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK SUB-TEHSIL,URBAN,NA,21835,11407,10428,NA,109.39,NA,NA,5.45,NA,NA
