province_name,district_code,district_name,area_name,area_type,gender,ed_attainment,age_group,count
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,5 AND ABOVE,138808
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,33122
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,23986
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,16366
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,11859
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,25 - 29,11933
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,30 - 34,9990
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,35 - 39,8134
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,TOTAL,40 AND ABOVE,23418
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,5 AND ABOVE,105117
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,05 - 09,23544
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,10 - 14,16008
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,15 - 19,11659
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,20 - 24,9301
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,25 - 29,9411
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,30 - 34,8031
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,35 - 39,6562
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,NEVER ATTAINED,40 AND ABOVE,20601
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,5 AND ABOVE,12750
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,05 - 09,9388
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,10 - 14,1832
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,15 - 19,508
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,20 - 24,238
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,25 - 29,200
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,30 - 34,154
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,35 - 39,130
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,BELOW PRIMARY,40 AND ABOVE,300
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,5 AND ABOVE,8680
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,05 - 09,0
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,10 - 14,5029
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,15 - 19,1497
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,20 - 24,481
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,ALL SEXES,PRIMARY,25 - 29,399
