province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,UNDER CONSTRUCTION,1,326,1.07,14079,46.29,196
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,LESS THAN 5 YEARS,1,5707,18.76,14079,46.29,2948
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,5-10 YEARS,1,11499,37.81,14079,46.29,5019
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,11-50 YEARS,1,11424,37.56,14079,46.29,5284
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,OVER 50 YEARS,1,1460,4.8,14079,46.29,632
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,UNDER CONSTRUCTION,2,326,1.07,8033,26.41,68
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,LESS THAN 5 YEARS,2,5707,18.76,8033,26.41,1333
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,5-10 YEARS,2,11499,37.81,8033,26.41,3326
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,11-50 YEARS,2,11424,37.56,8033,26.41,2813
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,OVER 50 YEARS,2,1460,4.8,8033,26.41,493
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,UNDER CONSTRUCTION,3,326,1.07,4311,14.17,37
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,LESS THAN 5 YEARS,3,5707,18.76,4311,14.17,777
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,5-10 YEARS,3,11499,37.81,4311,14.17,1691
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,11-50 YEARS,3,11424,37.56,4311,14.17,1665
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,OVER 50 YEARS,3,1460,4.8,4311,14.17,141
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,UNDER CONSTRUCTION,4,326,1.07,2245,7.38,15
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,LESS THAN 5 YEARS,4,5707,18.76,2245,7.38,349
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,5-10 YEARS,4,11499,37.81,2245,7.38,864
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,11-50 YEARS,4,11424,37.56,2245,7.38,915
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,OVER 50 YEARS,4,1460,4.8,2245,7.38,102
