province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,759041
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,HEAD,MALE,663192
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,95782
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,67
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,650165
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,35499
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,614666
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,834475
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,545101
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,289318
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,56
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,178548
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,5110
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,173438
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,27531
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,15447
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,12072
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,109996
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,28965
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,81031
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,145803
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,99740
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,45991
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,72
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,135758
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,43726
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,91754
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,278
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,58939
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,41243
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,17618
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,78
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,23320
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,21518
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,1735
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,67
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,648465
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,381435
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,266974
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,56
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,24328
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,13392
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,10924
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,ALL SEXES,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,MALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,FEMALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,ALL SEXES,84807
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,MALE,51273
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,FEMALE,33462
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,TRANSGENDER,72
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,ALL SEXES,39678
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,MALE,22669
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,FEMALE,16731
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,TRANSGENDER,278
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,ALL SEXES,26223
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,MALE,19488
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,FEMALE,6657
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,TRANSGENDER,78
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,HEAD,ALL SEXES,673301
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,HEAD,MALE,616525
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,HEAD,FEMALE,56776
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,HEAD,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SPOUSE,ALL SEXES,650165
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SPOUSE,MALE,35499
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SPOUSE,FEMALE,614666
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,ALL SEXES,175537
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,MALE,159759
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,FEMALE,15778
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,177060
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,MALE,5062
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,FEMALE,171998
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,3081
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,MALE,2025
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,1056
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,ALL SEXES,46441
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,MALE,20528
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,FEMALE,25913
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,ALL SEXES,52567
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,MALE,45740
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,FEMALE,6827
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,ALL SEXES,81721
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,MALE,17950
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,FEMALE,63771
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,NON-RELATIVE,ALL SEXES,30864
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,NON-RELATIVE,MALE,21136
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,NON-RELATIVE,FEMALE,9728
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MARRIED,NON-RELATIVE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,HEAD,ALL SEXES,59041
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,HEAD,MALE,23345
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,HEAD,FEMALE,35696
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,HEAD,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SPOUSE,ALL SEXES,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SPOUSE,MALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SPOUSE,FEMALE,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SPOUSE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,ALL SEXES,4781
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,MALE,2185
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,FEMALE,2596
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,ALL SEXES,1420
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,MALE,45
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,FEMALE,1375
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,ALL SEXES,57
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,MALE,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,FEMALE,42
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,FATHER/MOTHER,ALL SEXES,62902
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,FATHER/MOTHER,MALE,8360
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,FATHER/MOTHER,FEMALE,54542
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,BROTHER/SISTER,ALL SEXES,5213
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,BROTHER/SISTER,MALE,1860
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,BROTHER/SISTER,FEMALE,3353
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,BROTHER/SISTER,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,OTHER RELATIVE,ALL SEXES,13215
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,OTHER RELATIVE,MALE,2729
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,OTHER RELATIVE,FEMALE,10486
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,OTHER RELATIVE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,NON-RELATIVE,ALL SEXES,1631
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,NON-RELATIVE,MALE,522
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,NON-RELATIVE,FEMALE,1109
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,WIDOWED,NON-RELATIVE,TRANSGENDER,NA
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,DIVORCED,HEAD,ALL SEXES,3379
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,DIVORCED,HEAD,MALE,1804
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,DIVORCED,HEAD,FEMALE,1575
