province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,55-64,24,OTHER,9
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,65-74,22,OTHER,9
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,75 AND ABOVE,5,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,ALL AGES,288,WORKING,13
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,60,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,05-09,45,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,10-14,25,WORKING,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,15-24,34,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,25-34,50,WORKING,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,35-44,33,WORKING,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,45-54,18,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,55-64,15,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,65-74,7,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,ALL AGES,288,OTHER,30
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,60,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,05-09,45,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,10-14,25,OTHER,8
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,15-24,34,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,25-34,50,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,35-44,33,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,45-54,18,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,55-64,15,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,65-74,7,OTHER,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,05-09,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,10-14,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,15-24,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,25-34,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,35-44,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,45-54,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,55-64,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,65-74,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,05-09,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,10-14,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,15-24,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,25-34,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,ALL AGES,264,WORKING,32
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,46,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,05-09,49,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,10-14,23,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,15-24,32,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,25-34,43,WORKING,11
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,35-44,27,WORKING,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,45-54,15,WORKING,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,55-64,12,WORKING,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,65-74,12,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,5,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,ALL AGES,264,OTHER,58
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,46,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,05-09,49,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,10-14,23,OTHER,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,15-24,32,OTHER,13
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,25-34,43,OTHER,11
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,35-44,27,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,45-54,15,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,55-64,12,OTHER,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,65-74,12,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,5,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,ALL AGES,135,WORKING,29
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,BELOW 5 YEARS,17,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,05-09,28,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,10-14,13,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,15-24,15,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,25-34,22,WORKING,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,35-44,13,WORKING,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,45-54,9,WORKING,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,55-64,7,WORKING,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,65-74,7,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,75 AND ABOVE,4,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,ALL AGES,135,OTHER,31
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,BELOW 5 YEARS,17,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,05-09,28,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,10-14,13,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,15-24,15,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,25-34,22,OTHER,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,35-44,13,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,45-54,9,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,55-64,7,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,65-74,7,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,75 AND ABOVE,4,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,ALL AGES,129,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,29,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,05-09,21,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,10-14,10,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,15-24,17,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,25-34,21,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,35-44,14,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,45-54,6,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,55-64,5,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,65-74,5,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,ALL AGES,129,OTHER,27
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,29,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,05-09,21,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,10-14,10,OTHER,8
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,15-24,17,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,25-34,21,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,35-44,14,OTHER,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,45-54,6,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,55-64,5,OTHER,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,65-74,5,OTHER,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,05-09,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,10-14,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,15-24,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,25-34,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,35-44,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,45-54,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,55-64,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,65-74,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,05-09,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,10-14,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,15-24,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,25-34,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,35-44,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,45-54,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,55-64,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,65-74,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,ALL AGES,413,WORKING,116
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,51,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,05-09,66,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,10-14,34,WORKING,12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,15-24,57,WORKING,24
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,25-34,78,WORKING,37
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,35-44,57,WORKING,26
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,45-54,25,WORKING,9
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,55-64,27,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,65-74,17,WORKING,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,ALL AGES,413,OTHER,41
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,51,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,05-09,66,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,10-14,34,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,15-24,57,OTHER,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,25-34,78,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,35-44,57,OTHER,8
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,45-54,25,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,55-64,27,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,65-74,17,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,ALL AGES,254,WORKING,106
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,BELOW 5 YEARS,20,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,05-09,42,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,10-14,19,WORKING,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,15-24,40,WORKING,23
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,25-34,49,WORKING,34
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,35-44,38,WORKING,25
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,45-54,13,WORKING,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,55-64,17,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,65-74,15,WORKING,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,75 AND ABOVE,1,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,ALL AGES,254,OTHER,38
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,BELOW 5 YEARS,20,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,05-09,42,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,10-14,19,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,15-24,40,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,25-34,49,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,35-44,38,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,45-54,13,OTHER,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,55-64,17,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,65-74,15,OTHER,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,75 AND ABOVE,1,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,ALL AGES,159,WORKING,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,31,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,05-09,24,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,10-14,15,WORKING,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,15-24,17,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,25-34,29,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,35-44,19,WORKING,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,45-54,12,WORKING,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,55-64,10,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,65-74,2,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,75 AND ABOVE,0,WORKING,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,ALL AGES,159,OTHER,3
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,BELOW 5 YEARS,31,OTHER,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,05-09,24,OTHER,0
