province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,2610654
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,2224753
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,385901
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,1326016
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,1202490
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,123526
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,1284120
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,1021882
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,262238
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,518
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,381
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,137
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,193112
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,80699
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,112413
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,99478
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,50182
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,49296
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,93599
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,30504
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,63095
