province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,1,644721,84.96,246813,32.53,205201
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,1,79505,10.48,246813,32.53,23416
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,1,34606,4.56,246813,32.53,18196
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,2,644721,84.96,271424,35.77,227366
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,2,79505,10.48,271424,35.77,33144
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,2,34606,4.56,271424,35.77,10914
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,3,644721,84.96,127042,16.74,109109
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,3,79505,10.48,127042,16.74,14607
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,3,34606,4.56,127042,16.74,3326
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,4,644721,84.96,62079,8.18,55734
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,4,79505,10.48,62079,8.18,5159
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,4,34606,4.56,62079,8.18,1186
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,5,644721,84.96,23764,3.13,21761
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,5,79505,10.48,23764,3.13,1592
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,5,34606,4.56,23764,3.13,411
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,6,644721,84.96,13608,1.79,12496
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,6,79505,10.48,13608,1.79,870
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,6,34606,4.56,13608,1.79,242
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,7,644721,84.96,6588,0.87,6029
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,7,79505,10.48,6588,0.87,396
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,7,34606,4.56,6588,0.87,163
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,8,644721,84.96,3455,0.46,3258
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,8,79505,10.48,3455,0.46,119
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,8,34606,4.56,3455,0.46,78
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,OWNED,9,644721,84.96,4059,0.53,3767
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENTED,9,79505,10.48,4059,0.53,202
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,RENT FREE,9,34606,4.56,4059,0.53,90
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,OWNED,1,388629,90.55,161082,37.53,141807
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENTED,1,16089,3.75,161082,37.53,5491
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENT FREE,1,24468,5.7,161082,37.53,13784
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,OWNED,2,388629,90.55,158919,37.03,144318
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENTED,2,16089,3.75,158919,37.03,6887
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENT FREE,2,24468,5.7,158919,37.03,7714
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,OWNED,3,388629,90.55,62488,14.56,58007
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENTED,3,16089,3.75,62488,14.56,2523
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENT FREE,3,24468,5.7,62488,14.56,1958
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,OWNED,4,388629,90.55,27025,6.3,25714
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENTED,4,16089,3.75,27025,6.3,721
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENT FREE,4,24468,5.7,27025,6.3,590
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,OWNED,5,388629,90.55,9429,2.2,9021
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENTED,5,16089,3.75,9429,2.2,241
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,RENT FREE,5,24468,5.7,9429,2.2,167
