province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3720,4746166,2435195,2310408,563,105.4,1275.85,43.38,6.17,3116851,2.23
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,NA,2687246,1375395,1311553,298,104.87,NA,NA,6.2,1802103,2.12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,NA,2058920,1059800,998855,265,106.1,NA,NA,6.12,1314748,2.38
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,978,554971,281167,273759,45,102.71,567.46,12.15,6.13,364716,2.23
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,NA,487518,247132,240350,36,102.82,NA,NA,6.14,332497,2.03
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,NA,67453,34035,33409,9,101.87,NA,NA,6.05,32219,3.96
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,304,2259115,1161032,1097834,249,105.76,7431.3,80.87,6.14,1381478,2.62
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,NA,432114,224005,208071,38,107.66,NA,NA,6.12,303233,1.88
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,URBAN,NA,1827001,937027,889763,211,105.31,NA,NA,6.15,1078245,2.81
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,TOTAL,1632,1323076,684064,638807,205,107.08,810.71,6.38,6.15,950034,1.76
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,RURAL,NA,1238708,636150,602391,167,105.6,NA,NA,6.18,803159,2.3
PUNJAB,071,MULTAN DISTRICT,MULTAN SADDAR TEHSIL,URBAN,NA,84368,47914,36416,38,131.57,NA,NA,5.6,146875,-2.87
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,TOTAL,806,609004,308932,300008,64,102.97,755.59,13.15,6.32,420623,1.96
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,RURAL,NA,528906,268108,260741,57,102.83,NA,NA,6.37,363214,1.99
PUNJAB,071,MULTAN DISTRICT,SHUJABAD TEHSIL,URBAN,NA,80098,40824,39267,7,103.97,NA,NA,6.01,57409,1.77
