province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_under_01,group_under_05,group_under_10,group_under_16,group_05_24,group_15_24,group_15_29,group_15_49,group_15_64,group_18_60,group_18_and_up,group_60_and_up,group_65_and_up
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,4746166,105912,626135,1293514,1943624,2134926,915151,1304871,2362819,2737304,2372610,2611013,260044,162952
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,2435195,54315,320800,667068,1008485,1107111,470739,660950,1197151,1393769,1203352,1326138,133958,84254
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,2310408,51597,305335,626446,935124,1027657,444254,643675,1165227,1343030,1168803,1284357,126019,78640
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,563,0,0,0,15,158,158,246,441,505,455,518,67,58
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,2687246,63444,382167,794955,1175925,1235928,497273,705565,1271140,1471143,1269909,1406673,148262,95281
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,1375395,32598,196319,410631,612448,643528,256643,357070,639617,743210,638000,707576,75416,48981
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,1311553,30846,185848,384324,563468,592327,240557,348389,631305,727674,631678,698826,72803,46261
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,298,0,0,0,9,73,73,106,218,259,231,271,43,39
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,2058920,42468,243968,498559,767699,898998,417878,599306,1091679,1266161,1102701,1204340,111782,67671
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,1059800,21717,124481,256437,396037,463583,214096,303880,557534,650559,565352,618562,58542,35273
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,FEMALE,998855,20751,119487,242122,371656,435330,203697,295286,533922,615356,537125,585531,53216,32379
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,TRANSGENDER,265,0,0,0,6,85,85,140,223,246,224,247,24,19
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,ALL SEXES,554971,12709,82356,175762,256911,261735,98235,138800,247973,287385,247258,277588,32533,21730
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,MALE,281167,6510,41823,90465,133899,136586,50418,69553,121897,141983,121106,136528,16548,11193
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,FEMALE,273759,6199,40533,85297,123012,125139,47807,69231,126049,145366,126119,141018,15975,10528
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,TOTAL,TRANSGENDER,45,0,0,0,0,10,10,16,27,36,33,42,10,9
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,ALL SEXES,487518,11229,73347,156362,227438,229665,85110,120308,215543,250133,215320,242415,29020,19483
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,MALE,247132,5745,37225,80485,118622,120033,43738,60381,105973,123556,105471,119251,14763,10056
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,FEMALE,240350,5484,36122,75877,108816,109626,41366,59918,109551,126550,109824,123130,14247,9418
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,RURAL,TRANSGENDER,36,0,0,0,0,6,6,9,19,27,25,34,10,9
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,ALL SEXES,67453,1480,9009,19400,29473,32070,13125,18492,32430,37252,31938,35173,3513,2247
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,MALE,34035,765,4598,9980,15277,16553,6680,9172,15924,18427,15635,17277,1785,1137
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,FEMALE,33409,715,4411,9420,14196,15513,6441,9313,16498,18816,16295,17888,1728,1110
PUNJAB,071,MULTAN DISTRICT,JALALPUR PIRWALA TEHSIL,URBAN,TRANSGENDER,9,0,0,0,0,4,4,7,8,9,8,8,0,0
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,ALL SEXES,2259115,47861,272184,557138,853529,993776,459257,656222,1189737,1379229,1200360,1310250,121260,73183
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,MALE,1161032,24563,139425,287023,441124,512588,235227,331560,604786,706018,612507,670234,63751,38228
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,FEMALE,1097834,23298,132759,270115,412399,481110,223952,324535,584739,672979,587639,639783,57489,34938
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,TOTAL,TRANSGENDER,249,0,0,0,6,78,78,127,212,232,214,233,20,17
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,ALL SEXES,432114,10080,56429,117026,175660,196323,86073,122786,220082,252563,219551,238671,21217,12872
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,MALE,224005,5209,29267,60618,91424,102113,44719,62848,113254,130660,113222,123214,11124,6684
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,FEMALE,208071,4871,27162,56408,84234,94202,41346,59925,106797,121868,106297,115422,10090,6185
PUNJAB,071,MULTAN DISTRICT,MULTAN CITY TEHSIL,RURAL,TRANSGENDER,38,0,0,0,2,8,8,13,31,35,32,35,3,3
