province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,15991
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,2805
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,2602
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,2117
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,1759
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,1423
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,1200
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,948
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,712
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,638
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,482
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,408
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,306
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,254
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,337
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,4452
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,10 - 14,297
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,15 - 19,512
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,20 - 24,592
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,25 - 29,582
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,30 - 34,509
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,35 - 39,483
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,40 - 44,387
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,45 - 49,291
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,50 - 54,234
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,55 - 59,177
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,60 - 64,146
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,65 - 69,97
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,70 - 74,66
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,WORKING,75 AND ABOVE,79
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 AND ABOVE,778
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 - 14,142
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,15 - 19,161
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,20 - 24,138
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,25 - 29,98
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,30 - 34,61
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,35 - 39,47
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,40 - 44,43
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,45 - 49,22
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,50 - 54,21
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,55 - 59,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,60 - 64,8
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,65 - 69,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,70 - 74,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,75 AND ABOVE,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,10 AND ABOVE,1751
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,10 - 14,982
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,15 - 19,499
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,20 - 24,185
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,25 - 29,66
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,30 - 34,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,35 - 39,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,STUDENT,40 - 44,4
