province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,ALL SEXES,4746166,626135,105912,121749,125447,137527,135500,667379,134953,129206,139146,131187,132887,552396,120077,118221,109730,104573,99795,482414,97714,96558,94971,96718,96453,432737,94443,90098,89300,81721,77175,389720,82338,76148,77135,77122,76977,338276,75029,70656,68893,62979,60719,298961,63972,60225,59843,58224,56697,233435,53874,49886,48158,42329,39188,187276,40912,35724,37143,36645,36852,163280,37611,34237,33992,30255,27185,114113,27760,22662,22169,20518,21004,97092,21641,20274,19603,18907,16667,64961,16533,13068,12840,11446,11074,44742,11109,9608,9026,8030,6969,53249
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,2435195,320800,54315,62630,64175,69826,69854,346268,69470,66908,72109,68349,69432,290104,62665,62060,58169,54927,52283,251386,51313,50219,50353,50050,49451,219353,48011,45451,45126,41527,39238,190211,40633,37234,37533,37640,37171,166813,37366,34390,33677,30963,30417,153010,32870,30768,30777,29702,28893,119896,28151,25230,24809,21591,20115,96482,21290,18476,19217,18562,18937,86148,19663,17810,18216,15998,14461,60766,14881,12359,12079,10683,10764,49704,11172,10303,10143,9507,8579,34007,8729,6939,6875,5885,5579,23483,5815,5055,4759,4152,3702,26764
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,2310408,305335,51597,59119,61272,67701,65646,321111,65483,62298,67037,62838,63455,262292,57412,56161,51561,49646,47512,230948,46386,46322,44605,46644,46991,213306,46413,44635,44154,40183,37921,199421,41683,38898,39583,39464,39793,171394,37632,36261,35202,32006,30293,145896,31081,29449,29056,28513,27797,113501,25704,24654,23341,20731,19071,90761,19609,17246,17920,18074,17912,77099,17926,16425,15774,14251,12723,53325,12866,10301,10087,9832,10239,47379,10465,9971,9458,9400,8085,30930,7796,6121,5961,5559,5493,21243,5282,4553,4265,3877,3266,26467
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,15,17,13,24,11,78,19,12,20,11,16,88,22,16,19,18,13,69,31,5,14,10,9,55,21,8,10,9,7,38,19,2,8,7,2,33,13,2,6,9,3,33,22,2,2,6,1,22,13,2,3,3,1,9,4,0,2,0,3,24,8,8,4,2,2,16,12,0,2,1,1,18
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,2687246,382167,63444,73035,76219,83988,85481,412788,83276,79801,85825,83445,80441,325867,75057,67882,65965,59206,57757,266922,55103,53977,50671,55055,52116,230351,54170,47195,47774,42155,39057,208292,45677,39470,40572,40398,42175,178595,39990,38015,35587,32392,32611,163887,34635,33932,34637,29624,31059,122048,26753,27507,25992,21239,20557,101045,20579,19862,21475,19116,20013,85931,18880,18987,18679,15427,13958,61091,13875,12397,12911,10456,11452,52981,11498,11213,10984,9938,9348,38110,8983,7954,8010,6547,6616,25968,6417,5734,5316,4423,4078,31203
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,1375395,196319,32598,37607,39075,42810,44229,214312,42891,41393,44358,43603,42067,172573,39528,35862,35269,31492,30422,139822,29244,28192,27179,28274,26933,116821,27082,23810,24315,21700,19914,100427,22138,19165,19526,19518,20080,86392,19786,18125,16856,15525,16100,83268,17923,17208,17472,15027,15638,61702,13797,13586,13059,10741,10519,51185,10564,10064,10716,9651,10190,45182,9796,9791,9919,8259,7417,31976,7445,6648,6742,5312,5829,26435,5840,5494,5419,4860,4822,19560,4611,4112,4135,3352,3350,13552,3356,2986,2760,2296,2154,15869
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,1311553,185848,30846,35428,37144,41178,41252,198476,40385,38408,41467,39842,38374,153294,35529,32020,30696,27714,27335,127057,25850,25775,23484,26771,25177,113500,27081,23382,23451,20449,19137,107832,23532,20301,21038,20873,22088,92170,20189,19889,18722,16863,16507,80586,16701,16720,17157,14591,15417,60324,12947,13921,12926,10493,10037,49836,10006,9796,10755,9459,9820,40726,9069,9194,8758,7165,6540,29101,6422,5747,6166,5144,5622,26542,5655,5719,5565,5078,4525,18533,4367,3836,3871,3194,3265,12407,3055,2748,2554,2127,1923,15321
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,10,8,10,6,30,7,3,8,6,6,33,7,4,8,7,7,33,15,1,9,4,4,33,11,4,8,6,4,22,9,0,7,5,1,24,9,2,4,6,3,23,15,2,2,3,1,14,8,2,3,0,1,4,3,0,0,0,1,17,5,6,4,1,1,9,6,0,2,0,1,13
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,2058920,243968,42468,48714,49228,53539,50019,254591,51677,49405,53321,47742,52446,226529,45020,50339,43765,45367,42038,215492,42611,42581,44300,41663,44337,202386,40273,42903,41526,39566,38118,181428,36661,36678,36563,36724,34802,159681,35039,32641,33306,30587,28108,135074,29337,26293,25206,28600,25638,111387,27121,22379,22166,21090,18631,86231,20333,15862,15668,17529,16839,77349,18731,15250,15313,14828,13227,53022,13885,10265,9258,10062,9552,44111,10143,9061,8619,8969,7319,26851,7550,5114,4830,4899,4458,18774,4692,3874,3710,3607,2891,22046
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,1059800,124481,21717,25023,25100,27016,25625,131956,26579,25515,27751,24746,27365,117531,23137,26198,22900,23435,21861,111564,22069,22027,23174,21776,22518,102532,20929,21641,20811,19827,19324,89784,18495,18069,18007,18122,17091,80421,17580,16265,16821,15438,14317,69742,14947,13560,13305,14675,13255,58194,14354,11644,11750,10850,9596,45297,10726,8412,8501,8911,8747,40966,9867,8019,8297,7739,7044,28790,7436,5711,5337,5371,4935,23269,5332,4809,4724,4647,3757,14447,4118,2827,2740,2533,2229,9931,2459,2069,1999,1856,1548,10895
