province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,religious_affiliation,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,MALE,75 AND ABOVE,5,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,ALL AGES,288,MUSLIM,287
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,60,MUSLIM,60
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,05-09,45,MUSLIM,45
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,10-14,25,MUSLIM,25
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,15-24,34,MUSLIM,34
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,25-34,50,MUSLIM,49
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,35-44,33,MUSLIM,33
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,45-54,18,MUSLIM,18
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,55-64,15,MUSLIM,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,65-74,7,MUSLIM,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1,MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,ALL AGES,288,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,60,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,05-09,45,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,10-14,25,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,15-24,34,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,25-34,50,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,35-44,33,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,45-54,18,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,55-64,15,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,65-74,7,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,FEMALE,75 AND ABOVE,1,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,05-09,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,10-14,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,15-24,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,25-34,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,35-44,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,45-54,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,55-64,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,65-74,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,05-09,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,10-14,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,15-24,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,25-34,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,35-44,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,45-54,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,55-64,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,65-74,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,ALL AGES,264,MUSLIM,263
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,46,MUSLIM,46
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,05-09,49,MUSLIM,49
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,10-14,23,MUSLIM,23
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,15-24,32,MUSLIM,32
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,25-34,43,MUSLIM,43
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,35-44,27,MUSLIM,27
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,45-54,15,MUSLIM,14
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,55-64,12,MUSLIM,12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,65-74,12,MUSLIM,12
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,5,MUSLIM,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,ALL AGES,264,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,46,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,05-09,49,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,10-14,23,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,15-24,32,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,25-34,43,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,35-44,27,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,45-54,15,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,55-64,12,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,65-74,12,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,5,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,ALL AGES,135,MUSLIM,134
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,BELOW 5 YEARS,17,MUSLIM,17
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,05-09,28,MUSLIM,28
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,10-14,13,MUSLIM,13
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,15-24,15,MUSLIM,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,25-34,22,MUSLIM,22
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,35-44,13,MUSLIM,13
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,45-54,9,MUSLIM,8
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,55-64,7,MUSLIM,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,65-74,7,MUSLIM,7
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,75 AND ABOVE,4,MUSLIM,4
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,ALL AGES,135,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,BELOW 5 YEARS,17,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,05-09,28,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,10-14,13,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,15-24,15,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,25-34,22,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,35-44,13,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,45-54,9,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,55-64,7,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,65-74,7,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,MALE,75 AND ABOVE,4,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,ALL AGES,129,MUSLIM,129
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,29,MUSLIM,29
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,05-09,21,MUSLIM,21
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,10-14,10,MUSLIM,10
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,15-24,17,MUSLIM,17
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,25-34,21,MUSLIM,21
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,35-44,14,MUSLIM,14
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,45-54,6,MUSLIM,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,55-64,5,MUSLIM,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,65-74,5,MUSLIM,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,ALL AGES,129,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,29,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,05-09,21,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,10-14,10,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,15-24,17,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,25-34,21,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,35-44,14,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,45-54,6,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,55-64,5,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,65-74,5,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,FEMALE,75 AND ABOVE,1,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,05-09,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,10-14,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,15-24,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,25-34,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,35-44,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,45-54,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,55-64,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,65-74,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,05-09,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,10-14,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,15-24,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,25-34,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,35-44,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,45-54,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,55-64,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,65-74,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,ALL AGES,413,MUSLIM,407
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,51,MUSLIM,51
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,05-09,66,MUSLIM,65
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,10-14,34,MUSLIM,34
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,15-24,57,MUSLIM,57
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,25-34,78,MUSLIM,76
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,35-44,57,MUSLIM,57
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,45-54,25,MUSLIM,23
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,55-64,27,MUSLIM,26
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,65-74,17,MUSLIM,17
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,ALL AGES,413,NON-MUSLIM,6
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,51,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,05-09,66,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,10-14,34,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,15-24,57,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,25-34,78,NON-MUSLIM,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,35-44,57,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,45-54,25,NON-MUSLIM,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,55-64,27,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,65-74,17,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,1,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,ALL AGES,254,MUSLIM,249
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,BELOW 5 YEARS,20,MUSLIM,20
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,05-09,42,MUSLIM,41
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,10-14,19,MUSLIM,19
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,15-24,40,MUSLIM,40
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,25-34,49,MUSLIM,48
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,35-44,38,MUSLIM,38
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,45-54,13,MUSLIM,11
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,55-64,17,MUSLIM,16
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,65-74,15,MUSLIM,15
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,75 AND ABOVE,1,MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,ALL AGES,254,NON-MUSLIM,5
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,BELOW 5 YEARS,20,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,05-09,42,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,10-14,19,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,15-24,40,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,25-34,49,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,35-44,38,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,45-54,13,NON-MUSLIM,2
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,55-64,17,NON-MUSLIM,1
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,65-74,15,NON-MUSLIM,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,URBAN,MALE,75 AND ABOVE,1,NON-MUSLIM,0
