province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,1 PERSON,1,14913,1.97,1.75,246813,32.53,4.9,8844
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,2 PERSONS,1,50918,6.71,1.7,246813,32.53,4.9,29216
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3 PERSONS,1,68716,9.06,1.85,246813,32.53,4.9,33676
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,4 PERSONS,1,97241,12.81,1.99,246813,32.53,4.9,40514
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 PERSONS,1,121374,15.99,2.12,246813,32.53,4.9,43122
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,6 PERSONS,1,120131,15.83,2.21,246813,32.53,4.9,37447
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,7 PERSONS,1,90830,11.97,2.31,246813,32.53,4.9,24642
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,8 PERSONS,1,62347,8.22,2.44,246813,32.53,4.9,14044
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,9 PERSONS,1,41717,5.5,2.63,246813,32.53,4.9,7312
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,90645,11.95,3.35,246813,32.53,4.9,7996
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,1 PERSON,2,14913,1.97,1.75,271424,35.77,6.05,3522
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,2 PERSONS,2,50918,6.71,1.7,271424,35.77,6.05,14085
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3 PERSONS,2,68716,9.06,1.85,271424,35.77,6.05,22065
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,4 PERSONS,2,97241,12.81,1.99,271424,35.77,6.05,34778
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 PERSONS,2,121374,15.99,2.12,271424,35.77,6.05,45742
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,6 PERSONS,2,120131,15.83,2.21,271424,35.77,6.05,47680
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,7 PERSONS,2,90830,11.97,2.31,271424,35.77,6.05,36820
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,8 PERSONS,2,62347,8.22,2.44,271424,35.77,6.05,25511
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,9 PERSONS,2,41717,5.5,2.63,271424,35.77,6.05,16394
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,90645,11.95,3.35,271424,35.77,6.05,24827
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,1 PERSON,3,14913,1.97,1.75,127042,16.74,6.98,1294
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,2 PERSONS,3,50918,6.71,1.7,127042,16.74,6.98,4316
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3 PERSONS,3,68716,9.06,1.85,127042,16.74,6.98,7548
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,4 PERSONS,3,97241,12.81,1.99,127042,16.74,6.98,12589
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 PERSONS,3,121374,15.99,2.12,127042,16.74,6.98,18757
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,6 PERSONS,3,120131,15.83,2.21,127042,16.74,6.98,19970
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,7 PERSONS,3,90830,11.97,2.31,127042,16.74,6.98,16782
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,8 PERSONS,3,62347,8.22,2.44,127042,16.74,6.98,12786
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,9 PERSONS,3,41717,5.5,2.63,127042,16.74,6.98,9583
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,90645,11.95,3.35,127042,16.74,6.98,23417
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,1 PERSON,4,14913,1.97,1.75,62079,8.18,7.81,654
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,2 PERSONS,4,50918,6.71,1.7,62079,8.18,7.81,1803
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3 PERSONS,4,68716,9.06,1.85,62079,8.18,7.81,3107
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,4 PERSONS,4,97241,12.81,1.99,62079,8.18,7.81,5456
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 PERSONS,4,121374,15.99,2.12,62079,8.18,7.81,7829
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,6 PERSONS,4,120131,15.83,2.21,62079,8.18,7.81,8774
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,7 PERSONS,4,90830,11.97,2.31,62079,8.18,7.81,7228
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,8 PERSONS,4,62347,8.22,2.44,62079,8.18,7.81,5676
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,9 PERSONS,4,41717,5.5,2.63,62079,8.18,7.81,4832
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,90645,11.95,3.35,62079,8.18,7.81,16720
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,1 PERSON,5,14913,1.97,1.75,23764,3.13,8.44,248
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,2 PERSONS,5,50918,6.71,1.7,23764,3.13,8.44,611
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,3 PERSONS,5,68716,9.06,1.85,23764,3.13,8.44,1111
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,4 PERSONS,5,97241,12.81,1.99,23764,3.13,8.44,1800
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 PERSONS,5,121374,15.99,2.12,23764,3.13,8.44,2902
