province_name,district_code,district_name,area_name,area_type,construction_age,roof_material,total_by_roof_material,percent_by_roof_material,wall_material,total_by_wall_material,percent_by_wall_material,count
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,141502,21.95,BAKED BRICKS/BLOCKS/STONES,7409,1.15,2674
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,141502,21.95,UNBAKED BRICKS/MUD,1214,0.19,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,141502,21.95,WOOD/BAMBOO,283,0.04,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,UNDER CONSTRUCTION,RCC/RBC,141502,21.95,OTHERS,316,0.05,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,141502,21.95,BAKED BRICKS/BLOCKS/STONES,81201,12.59,25028
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,141502,21.95,UNBAKED BRICKS/MUD,13630,2.11,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,141502,21.95,WOOD/BAMBOO,1234,0.19,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,LESS THAN 5 YEARS,RCC/RBC,141502,21.95,OTHERS,1140,0.18,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,141502,21.95,BAKED BRICKS/BLOCKS/STONES,178377,27.67,39474
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,141502,21.95,UNBAKED BRICKS/MUD,37568,5.83,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,141502,21.95,WOOD/BAMBOO,2411,0.37,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,5 - 10 YEARS,RCC/RBC,141502,21.95,OTHERS,2314,0.36,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,141502,21.95,BAKED BRICKS/BLOCKS/STONES,245817,38.13,71919
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,141502,21.95,UNBAKED BRICKS/MUD,52556,8.15,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,141502,21.95,WOOD/BAMBOO,2701,0.42,0
PUNJAB,071,MULTAN DISTRICT,MULTAN DISTRICT,TOTAL,11 - 50 YEARS,RCC/RBC,141502,21.95,OTHERS,3252,0.5,0
