province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,26394,100,REGULAR,3304,99.22,25910
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,26394,100,INSTITUTIONAL,26,0.78,484
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,26394,100,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,26394,100,TOTAL,3330,100,26394
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,13685,51.85,REGULAR,3304,99.22,13335
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,13685,51.85,INSTITUTIONAL,26,0.78,350
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,13685,51.85,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,13685,51.85,TOTAL,3330,100,13685
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,12709,48.15,REGULAR,3304,99.22,12575
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,12709,48.15,INSTITUTIONAL,26,0.78,134
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,12709,48.15,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,12709,48.15,TOTAL,3330,100,12709
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,REGULAR,3304,99.22,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,INSTITUTIONAL,26,0.78,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,TOTAL,3330,100,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,26394,100,REGULAR,3304,99.22,25910
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,26394,100,INSTITUTIONAL,26,0.78,484
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,26394,100,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,26394,100,TOTAL,3330,100,26394
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,13685,51.85,REGULAR,3304,99.22,13335
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,13685,51.85,INSTITUTIONAL,26,0.78,350
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,13685,51.85,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,13685,51.85,TOTAL,3330,100,13685
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,12709,48.15,REGULAR,3304,99.22,12575
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,12709,48.15,INSTITUTIONAL,26,0.78,134
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,12709,48.15,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,12709,48.15,TOTAL,3330,100,12709
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,REGULAR,3304,99.22,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,INSTITUTIONAL,26,0.78,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,HOMELESS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,TOTAL,3330,100,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,ALL SEXES,NA,NA,REGULAR,NA,NA,NA
