province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,16857,20.37,ILLITERATE,13423
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,16857,20.37,TOTAL LITERATE,3434
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,16857,20.37,FORMAL LITERATE,3361
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,16857,20.37,INFORMAL LITERATE,73
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,8656,35.34,ILLITERATE,5597
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,8656,35.34,TOTAL LITERATE,3059
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,8656,35.34,FORMAL LITERATE,3019
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,8656,35.34,INFORMAL LITERATE,40
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,8201,4.57,ILLITERATE,7826
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,8201,4.57,TOTAL LITERATE,375
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,8201,4.57,FORMAL LITERATE,342
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,8201,4.57,INFORMAL LITERATE,33
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,ILLITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,0,0,INFORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,16857,20.37,ILLITERATE,13423
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,16857,20.37,TOTAL LITERATE,3434
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,16857,20.37,FORMAL LITERATE,3361
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,16857,20.37,INFORMAL LITERATE,73
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,8656,35.34,ILLITERATE,5597
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,8656,35.34,TOTAL LITERATE,3059
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,8656,35.34,FORMAL LITERATE,3019
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,8656,35.34,INFORMAL LITERATE,40
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,8201,4.57,ILLITERATE,7826
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,8201,4.57,TOTAL LITERATE,375
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,8201,4.57,FORMAL LITERATE,342
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,8201,4.57,INFORMAL LITERATE,33
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,ILLITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,TRANSGENDER,0,0,INFORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,ALL SEXES,0,0,ILLITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,ALL SEXES,0,0,TOTAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,ALL SEXES,0,0,FORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,ALL SEXES,0,0,INFORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,MALE,0,0,ILLITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,MALE,0,0,TOTAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,MALE,0,0,FORMAL LITERATE,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,MALE,0,0,INFORMAL LITERATE,0
