province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,850
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,WALL,UNBAKED BRICKS/MUD,2094,63.38,2055
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,WALL,WOOD/BAMBOO,209,6.33,204
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,WALL,OTHERS,146,4.42,131
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,ROOF,RCC/RBC,22,0.67,21
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,ROOF,CEMENT/IRON SHEETS,19,0.58,19
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,ROOF,GARDER/T.IRON,938,28.39,916
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,ROOF,WOOD/BAMBOO,2177,65.89,2151
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,OWNED,3240,98.06,ROOF,OTHERS,148,4.48,133
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,WALL,UNBAKED BRICKS/MUD,2094,63.38,6
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,WALL,WOOD/BAMBOO,209,6.33,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,WALL,OTHERS,146,4.42,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,ROOF,RCC/RBC,22,0.67,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,ROOF,CEMENT/IRON SHEETS,19,0.58,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,ROOF,GARDER/T.IRON,938,28.39,3
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,ROOF,WOOD/BAMBOO,2177,65.89,4
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENTED,7,0.21,ROOF,OTHERS,148,4.48,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,5
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,WALL,UNBAKED BRICKS/MUD,2094,63.38,33
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,WALL,WOOD/BAMBOO,209,6.33,4
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,WALL,OTHERS,146,4.42,15
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,ROOF,RCC/RBC,22,0.67,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,ROOF,CEMENT/IRON SHEETS,19,0.58,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,ROOF,GARDER/T.IRON,938,28.39,19
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,ROOF,WOOD/BAMBOO,2177,65.89,22
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,RENT FREE,57,1.73,ROOF,OTHERS,148,4.48,15
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,850
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,WALL,UNBAKED BRICKS/MUD,2094,63.38,2055
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,WALL,WOOD/BAMBOO,209,6.33,204
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,WALL,OTHERS,146,4.42,131
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,ROOF,RCC/RBC,22,0.67,21
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,ROOF,CEMENT/IRON SHEETS,19,0.58,19
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,ROOF,GARDER/T.IRON,938,28.39,916
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,ROOF,WOOD/BAMBOO,2177,65.89,2151
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,OWNED,3240,98.06,ROOF,OTHERS,148,4.48,133
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,WALL,UNBAKED BRICKS/MUD,2094,63.38,6
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,WALL,WOOD/BAMBOO,209,6.33,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,WALL,OTHERS,146,4.42,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,ROOF,RCC/RBC,22,0.67,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,ROOF,CEMENT/IRON SHEETS,19,0.58,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,ROOF,GARDER/T.IRON,938,28.39,3
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,ROOF,WOOD/BAMBOO,2177,65.89,4
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENTED,7,0.21,ROOF,OTHERS,148,4.48,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,WALL,BAKED BRICKS/BLOCKS/STONES,855,25.88,5
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,WALL,UNBAKED BRICKS/MUD,2094,63.38,33
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,WALL,WOOD/BAMBOO,209,6.33,4
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,WALL,OTHERS,146,4.42,15
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,ROOF,RCC/RBC,22,0.67,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,ROOF,CEMENT/IRON SHEETS,19,0.58,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,ROOF,GARDER/T.IRON,938,28.39,19
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,ROOF,WOOD/BAMBOO,2177,65.89,22
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,RENT FREE,57,1.73,ROOF,OTHERS,148,4.48,15
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,WALL,OTHERS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,OWNED,NA,NA,ROOF,OTHERS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,WALL,OTHERS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENTED,NA,NA,ROOF,OTHERS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,WALL,BAKED BRICKS/BLOCKS/STONES,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,WALL,UNBAKED BRICKS/MUD,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,WALL,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,WALL,OTHERS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,ROOF,RCC/RBC,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,ROOF,CEMENT/IRON SHEETS,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,ROOF,GARDER/T.IRON,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,ROOF,WOOD/BAMBOO,NA,NA,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,URBAN,RENT FREE,NA,NA,ROOF,OTHERS,NA,NA,0
