province_name,district_code,district_name,area_name,area_type,construction_age,total_by_age,percent_by_age,facility,source,total_by_facility,percent_by_facility,count
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,KITCHEN,SEPARATE,137927,68.5,4193
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,KITCHEN,SHARED,40860,20.29,909
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,KITCHEN,NONE,22567,11.21,567
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,BATH,SEPARATE,137030,68.05,4116
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,BATH,SHARED,44469,22.08,987
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,BATH,NONE,19855,9.86,566
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,SEWER,15747,7.82,738
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,SEPTIC TANK,83176,41.31,1763
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,OPEN DRAIN,4565,2.27,196
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,PIT WITH SLAB,71733,35.63,2046
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,OTHER,2159,1.07,203
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,UNDER CONSTRUCTION,5669,2.82,LATRINE,NONE,23974,11.91,723
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,KITCHEN,SEPARATE,137927,68.5,14214
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,KITCHEN,SHARED,40860,20.29,3867
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,KITCHEN,NONE,22567,11.21,1931
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,BATH,SEPARATE,137030,68.05,13839
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,BATH,SHARED,44469,22.08,4277
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,BATH,NONE,19855,9.86,1896
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,SEWER,15747,7.82,1534
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,SEPTIC TANK,83176,41.31,7819
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,OPEN DRAIN,4565,2.27,525
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,PIT WITH SLAB,71733,35.63,7691
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,OTHER,2159,1.07,253
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,LESS THAN 5 YEARS,20012,9.94,LATRINE,NONE,23974,11.91,2190
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,KITCHEN,SEPARATE,137927,68.5,55485
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,KITCHEN,SHARED,40860,20.29,15178
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,KITCHEN,NONE,22567,11.21,8117
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,BATH,SEPARATE,137030,68.05,54370
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,BATH,SHARED,44469,22.08,16093
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,BATH,NONE,19855,9.86,8317
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,LATRINE,SEWER,15747,7.82,4605
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,LATRINE,SEPTIC TANK,83176,41.31,34922
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,LATRINE,OPEN DRAIN,4565,2.27,1840
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,LATRINE,PIT WITH SLAB,71733,35.63,26645
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,5-10 YEARS,78780,39.13,LATRINE,OTHER,2159,1.07,712
