province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,NA,NA,NA,YES,MANSEHRA DISTRICT,21307,19930,639,738,18573,20992,16179,20459,20793,20871,6.63
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,NA,NA,YES,MANSEHRA TEHSIL,21307,19930,639,738,18573,20992,16179,20459,20793,20871,6.63
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,NA,YES,BAFFA TC,2682,2093,203,386,2206,2560,78,2637,2638,2393,6.36
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,YES,CHARGE NO 08,2682,2093,203,386,2206,2560,78,2637,2638,2393,6.36
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,NO,CIRCLE NO 01,978,662,66,250,894,879,6,963,962,752,6.5
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,NO,CIRCLE NO 02,1704,1431,137,136,1312,1681,72,1674,1676,1641,6.28
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,NA,YES,MANSEHRA MC,18625,17837,436,352,16367,18432,16101,17822,18155,18478,6.66
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,YES,CHARGE NO 07,18625,17837,436,352,16367,18432,16101,17822,18155,18478,6.66
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 01,2823,2735,62,26,2293,2785,2530,2557,2666,2797,6.26
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 02,2529,2402,65,62,2357,2509,2253,2456,2510,2517,6.88
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 03,1827,1747,47,33,1736,1824,1425,1744,1788,1821,6.26
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 04,2197,2173,8,16,1977,2189,2097,2135,2185,2189,6.63
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 05,3017,2779,149,89,2514,2963,2412,2848,2939,2946,6.95
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 06,3577,3475,45,57,3163,3543,3234,3517,3540,3565,6.72
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 07,2655,2526,60,69,2327,2619,2150,2565,2527,2643,6.79
