province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,NA,NA,NA,YES,MANSEHRA DISTRICT,144898,73525,71242,131,80.84,87.51,74.07,55.73,17479,15743,33,18459,13558,21,7959,6745,4,144838,60,108444,82153,8799,32337,73997
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,NA,NA,YES,MANSEHRA TEHSIL,144898,73525,71242,131,80.84,87.51,74.07,55.73,17479,15743,33,18459,13558,21,7959,6745,4,144838,60,108444,82153,8799,32337,73997
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,NA,YES,BAFFA TC,17253,8819,8429,5,76.79,83.63,69.74,60,2222,2041,1,1852,1292,1,797,573,0,17243,10,12846,9739,1300,3327,8594
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,YES,CHARGE NO 08,17253,8819,8429,5,76.79,83.63,69.74,60,2222,2041,1,1852,1292,1,797,573,0,17243,10,12846,9739,1300,3327,8594
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,NO,CIRCLE NO 01,6391,3263,3126,2,75.88,83.1,68.49,50,945,916,1,687,400,0,267,206,0,6381,10,4771,3628,471,869,3236
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,BAFFA TC,CHARGE NO 08,NO,CIRCLE NO 02,10862,5556,5303,3,77.33,83.95,70.48,66.67,1277,1125,0,1165,892,1,530,367,0,10862,0,8075,6111,829,2458,5358
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,NA,YES,MANSEHRA MC,127645,64706,62813,126,81.38,88.04,74.65,55.56,15257,13702,32,16607,12266,20,7162,6172,4,127595,50,95598,72414,7499,29010,65403
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,YES,CHARGE NO 07,127645,64706,62813,126,81.38,88.04,74.65,55.56,15257,13702,32,16607,12266,20,7162,6172,4,127595,50,95598,72414,7499,29010,65403
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 01,17868,9076,8787,5,79.85,86.12,73.51,20,2179,1902,0,2192,1735,0,999,846,1,17858,10,13467,10280,1072,4728,9231
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 02,18451,9644,8749,58,78.89,85.54,71.71,55.17,2495,1998,17,2351,1567,6,861,704,1,18442,9,13773,10400,949,4361,9291
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 03,11719,5911,5779,29,84.06,89.38,78.75,65.52,1361,1222,9,1553,1221,6,779,730,0,11708,11,8883,6756,803,2807,6057
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 04,15014,7372,7639,3,85.54,91.33,79.98,33.33,1800,1862,0,2039,1610,1,940,889,0,15009,5,11483,8654,896,3659,8065
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 05,21895,11035,10842,18,79.94,86.95,72.94,55.56,2735,2300,4,2620,2096,3,954,777,1,21894,1,16211,12135,1217,4376,10653
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 06,24400,12373,12020,7,83.93,90.48,77.26,57.14,2648,2530,2,3470,2539,1,1743,1419,1,24386,14,18343,14046,1498,5425,12949
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA TEHSIL,MANSEHRA MC,CHARGE NO 07,NO,CIRCLE NO 07,18298,9295,8997,6,78.4,86.94,69.82,50,2039,1888,0,2382,1498,3,886,807,0,18298,0,13438,10143,1064,3654,9157
