province_name,district_code,district_name,area_name,area_type,ownership_status,total_by_tenure,percent_by_tenure,housing_component,housing_material,total_by_material,percent_by_material,count
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,WALL,BAKED BRICKS/BLOCKS/STONES,58357,27.79,52822
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,WALL,UNBAKED BRICKS/MUD,95252,45.37,65287
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,WALL,WOOD/BAMBOO,51212,24.39,29096
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,WALL,OTHERS,5141,2.45,3160
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,ROOF,RCC/RBC,4934,2.35,3994
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,ROOF,CEMENT/IRON SHEETS,3188,1.52,2749
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,ROOF,GARDER/T.IRON,55009,26.2,50122
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,ROOF,WOOD/BAMBOO,141536,67.41,90056
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,150365,71.62,ROOF,OTHERS,5295,2.52,3444
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,WALL,BAKED BRICKS/BLOCKS/STONES,58357,27.79,3016
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,WALL,UNBAKED BRICKS/MUD,95252,45.37,861
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,WALL,WOOD/BAMBOO,51212,24.39,789
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,WALL,OTHERS,5141,2.45,155
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,ROOF,RCC/RBC,4934,2.35,685
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,ROOF,CEMENT/IRON SHEETS,3188,1.52,37
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,ROOF,GARDER/T.IRON,55009,26.2,2228
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,ROOF,WOOD/BAMBOO,141536,67.41,1721
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4821,2.3,ROOF,OTHERS,5295,2.52,150
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,WALL,BAKED BRICKS/BLOCKS/STONES,58357,27.79,2519
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,WALL,UNBAKED BRICKS/MUD,95252,45.37,29104
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,WALL,WOOD/BAMBOO,51212,24.39,21327
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,WALL,OTHERS,5141,2.45,1826
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,ROOF,RCC/RBC,4934,2.35,255
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,ROOF,CEMENT/IRON SHEETS,3188,1.52,402
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,ROOF,GARDER/T.IRON,55009,26.2,2659
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,ROOF,WOOD/BAMBOO,141536,67.41,49759
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,54776,26.09,ROOF,OTHERS,5295,2.52,1701
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,WALL,BAKED BRICKS/BLOCKS/STONES,27474,16.93,25274
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,WALL,UNBAKED BRICKS/MUD,83734,51.61,55069
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,WALL,WOOD/BAMBOO,46585,28.71,25369
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,WALL,OTHERS,4446,2.74,2692
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,ROOF,RCC/RBC,939,0.58,846
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,ROOF,CEMENT/IRON SHEETS,2836,1.75,2440
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,ROOF,GARDER/T.IRON,28123,17.33,25634
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,ROOF,WOOD/BAMBOO,125727,77.49,76514
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,108404,66.82,ROOF,OTHERS,4614,2.84,2970
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,WALL,BAKED BRICKS/BLOCKS/STONES,27474,16.93,314
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,WALL,UNBAKED BRICKS/MUD,83734,51.61,626
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,WALL,WOOD/BAMBOO,46585,28.71,735
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,WALL,OTHERS,4446,2.74,128
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,ROOF,RCC/RBC,939,0.58,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,ROOF,CEMENT/IRON SHEETS,2836,1.75,16
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,ROOF,GARDER/T.IRON,28123,17.33,245
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,ROOF,WOOD/BAMBOO,125727,77.49,1411
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1803,1.11,ROOF,OTHERS,4614,2.84,125
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,WALL,BAKED BRICKS/BLOCKS/STONES,27474,16.93,1886
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,WALL,UNBAKED BRICKS/MUD,83734,51.61,28039
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,WALL,WOOD/BAMBOO,46585,28.71,20481
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,WALL,OTHERS,4446,2.74,1626
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,ROOF,RCC/RBC,939,0.58,87
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,ROOF,CEMENT/IRON SHEETS,2836,1.75,380
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,ROOF,GARDER/T.IRON,28123,17.33,2244
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,ROOF,WOOD/BAMBOO,125727,77.49,47802
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,52032,32.07,ROOF,OTHERS,4614,2.84,1519
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,WALL,BAKED BRICKS/BLOCKS/STONES,30883,64.71,27548
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,WALL,UNBAKED BRICKS/MUD,11518,24.14,10218
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,WALL,WOOD/BAMBOO,4627,9.7,3727
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,WALL,OTHERS,695,1.46,468
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,ROOF,RCC/RBC,3995,8.37,3148
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,ROOF,CEMENT/IRON SHEETS,352,0.74,309
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,ROOF,GARDER/T.IRON,26886,56.34,24488
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,ROOF,WOOD/BAMBOO,15809,33.13,13542
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,OWNED,41961,87.93,ROOF,OTHERS,681,1.43,474
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,WALL,BAKED BRICKS/BLOCKS/STONES,30883,64.71,2702
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,WALL,UNBAKED BRICKS/MUD,11518,24.14,235
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,WALL,WOOD/BAMBOO,4627,9.7,54
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,WALL,OTHERS,695,1.46,27
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,ROOF,RCC/RBC,3995,8.37,679
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,ROOF,CEMENT/IRON SHEETS,352,0.74,21
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,ROOF,GARDER/T.IRON,26886,56.34,1983
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,ROOF,WOOD/BAMBOO,15809,33.13,310
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENTED,3018,6.32,ROOF,OTHERS,681,1.43,25
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,WALL,BAKED BRICKS/BLOCKS/STONES,30883,64.71,633
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,WALL,UNBAKED BRICKS/MUD,11518,24.14,1065
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,WALL,WOOD/BAMBOO,4627,9.7,846
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,WALL,OTHERS,695,1.46,200
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,ROOF,RCC/RBC,3995,8.37,168
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,ROOF,CEMENT/IRON SHEETS,352,0.74,22
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,ROOF,GARDER/T.IRON,26886,56.34,415
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,ROOF,WOOD/BAMBOO,15809,33.13,1957
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RENT FREE,2744,5.75,ROOF,OTHERS,681,1.43,182
