province_name,district_code,district_name,area_name,area_type,information_source,count
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,155867
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RADIO,6034
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TV,37646
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,NEWSPAPER,8381
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MOBILE,2544
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,COMPUTER/INTERNET,152901
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,115985
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RADIO,4864
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,TV,19090
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,NEWSPAPER,3639
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,MOBILE,1192
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,COMPUTER/INTERNET,114014
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,39882
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,RADIO,1170
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,TV,18556
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,NEWSPAPER,4742
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,MOBILE,1352
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,URBAN,COMPUTER/INTERNET,38887
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,31916
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,RADIO,1330
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,TV,11062
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,NEWSPAPER,1021
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,MOBILE,488
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,TOTAL,COMPUTER/INTERNET,31225
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,25507
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,RADIO,1238
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,TV,6531
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,NEWSPAPER,704
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,MOBILE,231
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,RURAL,COMPUTER/INTERNET,24995
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,6409
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,RADIO,92
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,TV,4531
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,NEWSPAPER,317
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,MOBILE,257
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,URBAN,COMPUTER/INTERNET,6230
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,17109
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,RADIO,1073
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,TV,3234
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,NEWSPAPER,846
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,MOBILE,123
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,TOTAL,COMPUTER/INTERNET,16816
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,14973
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,RADIO,1027
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,TV,2098
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,NEWSPAPER,776
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,MOBILE,90
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,RURAL,COMPUTER/INTERNET,14756
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,2136
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,RADIO,46
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,TV,1136
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,NEWSPAPER,70
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,MOBILE,33
SINDH,100,UMER KOT DISTRICT,PITHORO TALUKA,URBAN,COMPUTER/INTERNET,2060
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,22285
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,RADIO,1041
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,TV,5329
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,NEWSPAPER,955
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,MOBILE,223
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,TOTAL,COMPUTER/INTERNET,21683
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,20501
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,RADIO,1011
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,TV,3886
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,NEWSPAPER,798
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,MOBILE,161
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,RURAL,COMPUTER/INTERNET,19948
SINDH,100,UMER KOT DISTRICT,SAMARO TALUKA,URBAN,HOUSEHOLDS WITH ANY SOURCE OF INFORMATION,1784
