province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,total_housing,pacca_housing,semi_pacca_housing,kacha_housing,potable_water,electricity,gas,kitchen,bath_room,latrine,avg_hh_size
SINDH,100,UMER KOT DISTRICT,NA,NA,NA,YES,UMER KOT DISTRICT,NA,162239,24116,9911,128212,45300,73003,1107,93861,68846,49052,5.06
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,NA,NA,YES,KUNRI TALUKA,NA,35209,7252,2872,25085,8395,19926,184,18875,13465,12811,5.06
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,NA,YES,CHAR STC,NA,10585,1329,362,8894,732,5230,28,4212,2756,2666,5.03
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,YES,CHAR TC,NA,2432,343,85,2004,197,1412,5,1027,475,457,5.02
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,CHAR,0000000,827,149,41,637,59,393,2,162,96,51,4.74
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,JHINJHI,0000000,644,126,29,489,126,504,2,278,224,263,4.73
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,SIRKHI,0000000,961,68,15,878,12,515,1,587,155,143,5.46
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,YES,DARELO TC,NA,2164,281,42,1841,97,1064,2,540,377,836,5
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,NO,DARELO,0000000,847,145,27,675,62,301,1,285,126,571,4.8
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,NO,SHAKH DARELO,0000000,1317,136,15,1166,35,763,1,255,251,265,5.12
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,KANDIARI TC,YES,KANDIARI TC,NA,2261,402,78,1781,214,1060,0,1389,1219,625,4.72
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,KANDIARI TC,NO,GHORA KARINGA,0000000,1032,175,43,814,55,587,0,445,250,173,4.64
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,KANDIARI TC,NO,KANDIARI,0000000,715,162,26,527,157,295,0,706,702,241,4.73
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,KANDIARI TC,NO,KURIA,0000000,514,65,9,440,2,178,0,238,267,211,4.88
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,MANJHAKAR TC,YES,MANJHAKAR TC,NA,1413,124,51,1238,135,728,3,347,276,268,5.59
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,MANJHAKAR TC,NO,MANJHAKAR,0000000,809,59,25,725,22,374,3,127,120,63,5.4
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,MANJHAKAR TC,NO,MOJAN,0000000,604,65,26,513,113,354,0,220,156,205,5.85
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,RINDKI TC,YES,RINDKI TC,NA,1316,92,48,1176,76,635,9,612,227,336,5.23
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,RINDKI TC,NO,KHARCHBELO,0000000,440,33,30,377,15,112,5,95,39,278,5.02
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,RINDKI TC,NO,RINDKI,0000000,876,59,18,799,61,523,4,517,188,58,5.33
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,SAIDKI TC,YES,SAIDKI TC,NA,999,87,58,854,13,331,9,297,182,144,4.74
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,SAIDKI TC,NO,FATEH DHANDH,0000000,308,40,8,260,3,95,2,47,15,19,4.8
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,SAIDKI TC,NO,SAIDKI,0000000,691,47,50,594,10,236,7,250,167,125,4.72
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,KUNRI STC,NA,YES,KUNRI STC,NA,16301,4118,1693,10490,6110,9477,105,9311,7064,6802,5.14
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,KUNRI STC,BARANI TC,YES,BARANI TC,NA,2516,361,136,2019,417,952,7,656,614,898,4.85
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,KUNRI STC,BARANI TC,NO,BARANI,0000000,1437,217,79,1141,224,553,3,385,387,691,4.72
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,KUNRI STC,BARANI TC,NO,SANWARY,0000000,1079,144,57,878,193,399,4,271,227,207,5.02
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,KUNRI STC,BUSTAN TC,YES,BUSTAN TC,NA,2949,783,177,1989,1072,1357,5,2272,1055,850,4.99
