province_name,district_code,district_name,area_name,area_type,ownership_status,number_of_rooms,total_housing_units_by_ownership,percent_of_total_units_by_ownership,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,1,150365,71.62,131896,62.82,85881
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,1,4821,2.3,131896,62.82,2517
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,1,54776,26.09,131896,62.82,43498
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,2,150365,71.62,54440,25.93,43537
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,2,4821,2.3,54440,25.93,1624
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,2,54776,26.09,54440,25.93,9279
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,3,150365,71.62,14636,6.97,12980
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,3,4821,2.3,14636,6.97,459
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,3,54776,26.09,14636,6.97,1197
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,4,150365,71.62,5462,2.6,5017
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,4,4821,2.3,5462,2.6,137
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,4,54776,26.09,5462,2.6,308
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,5,150365,71.62,1390,0.66,1273
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,5,4821,2.3,1390,0.66,29
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,5,54776,26.09,1390,0.66,88
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,6,150365,71.62,533,0.25,477
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,6,4821,2.3,533,0.25,19
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,6,54776,26.09,533,0.25,37
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,7,150365,71.62,950,0.45,708
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,7,4821,2.3,950,0.45,24
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,7,54776,26.09,950,0.45,218
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,8,150365,71.62,225,0.11,176
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,8,4821,2.3,225,0.11,5
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,8,54776,26.09,225,0.11,44
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OWNED,9,150365,71.62,430,0.2,316
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENTED,9,4821,2.3,430,0.2,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,RENT FREE,9,54776,26.09,430,0.2,107
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,1,108404,66.82,104559,64.45,61922
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,1,1803,1.11,104559,64.45,1326
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,1,52032,32.07,104559,64.45,41311
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,2,108404,66.82,40898,25.21,31614
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENTED,2,1803,1.11,40898,25.21,389
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,RENT FREE,2,52032,32.07,40898,25.21,8895
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,OWNED,3,108404,66.82,10499,6.47,9334
