province_name,district_code,district_name,area_name,area_type,construction_duration,number_of_rooms,total_housing_units_by_duration,percent_of_total_units_by_duration,total_housing_units_by_size,percent_of_total_units_by_size,count
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,UNDER CONSTRUCTION,1,3307,2.2,85881,57.12,2297
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,LESS THAN 5 YEARS,1,48487,32.25,85881,57.12,31611
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,5-10 YEARS,1,51130,34,85881,57.12,27894
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,11-50 YEARS,1,40566,26.98,85881,57.12,20995
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OVER 50 YEARS,1,6875,4.57,85881,57.12,3084
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,UNDER CONSTRUCTION,2,3307,2.2,43537,28.95,717
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,LESS THAN 5 YEARS,2,48487,32.25,43537,28.95,12613
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,5-10 YEARS,2,51130,34,43537,28.95,15593
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,11-50 YEARS,2,40566,26.98,43537,28.95,12097
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OVER 50 YEARS,2,6875,4.57,43537,28.95,2517
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,UNDER CONSTRUCTION,3,3307,2.2,12980,8.63,179
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,LESS THAN 5 YEARS,3,48487,32.25,12980,8.63,2907
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,5-10 YEARS,3,51130,34,12980,8.63,4706
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,11-50 YEARS,3,40566,26.98,12980,8.63,4454
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,OVER 50 YEARS,3,6875,4.57,12980,8.63,734
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,UNDER CONSTRUCTION,4,3307,2.2,5017,3.34,40
