province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,hadbast_deh_number,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up,area_acre
SINDH,100,UMER KOT DISTRICT,NA,NA,NA,YES,UMER KOT DISTRICT,NA,829932,429030,400811,91,28.49,41.32,14.87,15.38,52454,19209,6,27873,6448,5,6926,1163,0,388634,441298,538635,396668,39566,171331,303351,1170024
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,NA,NA,YES,KUNRI TALUKA,NA,179266,92326,86929,11,27.1,39.13,14.36,36.36,10716,4075,2,5847,1845,2,1332,325,0,77163,102103,118089,87189,8750,44360,64207,138922
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,NA,YES,CHAR STC,NA,53430,27565,25863,2,23.39,36.34,9.55,100,2719,703,0,1289,268,2,249,47,0,23234,30196,34209,25326,2441,14397,17806,48494
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,YES,CHAR TC,NA,12235,6267,5967,1,21.8,35.33,7.82,100,569,142,0,350,45,1,57,0,0,4791,7444,7896,5760,490,2181,3951,8660
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,CHAR,0000000,3930,1995,1935,0,20.94,34.57,6.85,0,151,31,0,119,13,0,17,0,0,1682,2248,2493,1836,159,784,1346,2518
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,JHINJHI,0000000,3046,1571,1475,0,22.03,35.13,8.18,0,190,45,0,85,7,0,13,0,0,1574,1472,2061,1439,117,109,875,2918
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,CHAR TC,NO,SIRKHI,0000000,5259,2701,2557,1,22.29,36.03,8.32,100,228,66,0,146,25,1,27,0,0,1535,3724,3342,2485,214,1288,1730,3224
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,YES,DARELO TC,NA,10818,5575,5243,0,26.94,40.62,12.13,0,590,178,0,280,58,0,60,11,0,5771,5047,6851,5043,488,3130,3733,8036
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,NO,DARELO,0000000,4073,2105,1968,0,29.93,43.47,15.32,0,238,85,0,112,41,0,29,1,0,2395,1678,2566,1874,189,586,1407,3233
SINDH,100,UMER KOT DISTRICT,KUNRI TALUKA,CHAR STC,DARELO TC,NO,SHAKH DARELO,0000000,6745,3470,3275,0,25.16,38.92,10.22,0,352,93,0,168,17,0,31,10,0,3376,3369,4285,3169,299,2544,2326,4803
